internal_row_id,canonical_name,relevance_status,relevance_reason,normalized_domain,website,regions,categories,address,city,phone,rating,reviews_count,google_maps_url,place_ids,duplicate_count,source,scraped_at
uae-pilot-0042,Al Hendawy Medical Centre - Abu Dhabi,eligible_employer,"Category (Medical Center) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",alhendawymc.ae,http://www.alhendawymc.ae/,Abu Dhabi,Medical Center,منطقة الدانة أ -شارع المرور، مدينة - 425 الطابق الرابع - مقابل مدينة زايد للذهب بناية صيدلية الهنداوى - Abu Dhabi - United Arab Emirates,,+971 2 621 3666,4.4,251,https://www.google.com/maps/search/?api=1&query=Al%20Hendawy%20Medical%20Centre%20-%20Abu%20Dhabi&query_place_id=ChIJ6T0V8mlmXj4R6FOUJwpOsJI,ChIJ6T0V8mlmXj4R6FOUJwpOsJI,1,apify_google_maps_run-abudhabi-g4,2026-09-07T11:24:07.113Z
uae-pilot-0043,Al Hilal Engineering Consultants Dubai,eligible_employer,"Category (Engineering consultant) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",alhilalengineering.net,http://www.alhilalengineering.net/,Dubai,Engineering consultant,"Suite 1804, Office Tower, The H Hotel، Sheikh Zayed Road, Dubai - Dubai - United Arab Emirates",,+971 4 320 0025,4.4,49,https://www.google.com/maps/search/?api=1&query=Al%20Hilal%20Engineering%20Consultants%20Dubai&query_place_id=ChIJsVnms9VpXz4RU6rTlI__bg0,ChIJsVnms9VpXz4RU6rTlI__bg0,1,apify_google_maps_run-dubai-g1,2026-09-07T11:25:38.728Z
uae-pilot-0044,Al Hudaiba Contracting J#401,eligible_employer_no_website,Category plausible as a real employer but Google Maps returned no website field - cannot verify an official source without one.,,,Dubai,Construction company,10 8A St - Al Bada' - Dubai - United Arab Emirates,,,,,https://www.google.com/maps/search/?api=1&query=Al%20Hudaiba%20Contracting%20J%23401&query_place_id=ChIJRdDMQwBDXz4RYAQQNKrs3n8,ChIJRdDMQwBDXz4RYAQQNKrs3n8,1,apify_google_maps_run-dubai-g3,2026-09-07T11:20:56.016Z
uae-pilot-0045,Al Hudaiba Contracting LLC,eligible_employer,"Category (Construction company) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",alhudaiba.com,http://alhudaiba.com/,Dubai,Construction company,شارع الثاني من ديسمبر‎ - Jumeirah - Jumeira First - Dubai - United Arab Emirates,,+971 4 228 4828,4.5,23,https://www.google.com/maps/search/?api=1&query=Al%20Hudaiba%20Contracting%20LLC&query_place_id=ChIJ56-faFZDXz4Rkma4avgO-Wo,ChIJ56-faFZDXz4Rkma4avgO-Wo,1,apify_google_maps_run-dubai-g3,2026-09-07T11:20:54.701Z
uae-pilot-0046,Al Jabal Engineering Consultancy Establishment,eligible_employer,"Category (Engineering consultant) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",protenders.com,https://www.protenders.com/companies/al-jabal-engineering-consultancy-establishment,Dubai,Engineering consultant,68V6+79P - Umm Hureir Road - Oud Metha - Dubai - United Arab Emirates,,+971 4 334 7176,5.0,3,https://www.google.com/maps/search/?api=1&query=Al%20Jabal%20Engineering%20Consultancy%20Establishment&query_place_id=ChIJQ1toZdRCXz4R678pYQs4xeI,ChIJQ1toZdRCXz4R678pYQs4xeI,1,apify_google_maps_run-dubai-g1,2026-09-07T11:25:38.729Z
uae-pilot-0047,Al Khawaja Engineering Consultants [KWEC],eligible_employer,"Category (Engineering consultant) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",kwec.ae,https://kwec.ae/,Dubai,Engineering consultant,NASA Building - Offices 210 & 201 - Al Maktoum Rd - Dubai - United Arab Emirates,,+971 4 227 2416,4.3,80,https://www.google.com/maps/search/?api=1&query=Al%20Khawaja%20Engineering%20Consultants%20%5BKWEC%5D&query_place_id=ChIJNUO4mcxcXz4RkIFqB0V4_hU,ChIJNUO4mcxcXz4RkIFqB0V4_hU,1,apify_google_maps_run-dubai-g1,2026-09-07T11:26:01.109Z
uae-pilot-0048,Al Layiq Interior Design | Fit Out Abu Dhabi,eligible_employer,"Category (Interior designer) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",allayiq.com,https://allayiq.com/,Abu Dhabi,Interior designer,"Mazyad, mall offices tower - Mohammed bin zayed city Z9 - 01 - office number - 33 - 1 9 th floor - Abu Dhabi - United Arab Emirates",,+971 56 997 7370,5.0,2,https://www.google.com/maps/search/?api=1&query=Al%20Layiq%20Interior%20Design%20%7C%20Fit%20Out%20Abu%20Dhabi&query_place_id=ChIJEeMrKmU5Xj4R3oMxcEuy4LE,ChIJEeMrKmU5Xj4R3oMxcEuy4LE,1,apify_google_maps_run-abudhabi-g1,2026-09-07T11:26:49.178Z
uae-pilot-0049,AL MAASE AUDITING,eligible_employer,"Category (Accounting firm) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",almaase.com,https://www.almaase.com/,Abu Dhabi,Accounting firm,"New Global Tower , Building C21 , Office 1802, Near ADCB Headquarters, Opposite CBD Bank,Electra Street, Abu Dhabi, UAEpposite - Abu Dhabi - United Arab Emirates",,+971 2 626 8955,5.0,18,https://www.google.com/maps/search/?api=1&query=AL%20MAASE%20AUDITING&query_place_id=ChIJ0c_VVU1HXj4RihAOJ77YMEo,ChIJ0c_VVU1HXj4RihAOJ77YMEo,1,apify_google_maps_run-abudhabi-g3,2026-09-07T11:21:35.966Z
uae-pilot-0050,al maher building paint LLC.,eligible_employer_no_website,Category plausible as a real employer but Google Maps returned no website field - cannot verify an official source without one.,,,Dubai,Architecture firm,D90 - Dubai - United Arab Emirates,,+971 56 180 2393,4.7,3,https://www.google.com/maps/search/?api=1&query=al%20maher%20building%20paint%20LLC.&query_place_id=ChIJaaARDshDXz4RJm6o3Ohx7X8,ChIJaaARDshDXz4RJm6o3Ohx7X8,1,apify_google_maps_run-dubai-g1,2026-09-07T11:25:47.623Z
uae-pilot-0051,Al Manhal Development & Construction L.L.C,eligible_employer,"Category (Construction company) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",almanhalconstruction.com,http://almanhalconstruction.com/,Abu Dhabi,Construction company,"M3, BLDG - 9 Ar Rihayat St - Al Hisn - W4 - Abu Dhabi - United Arab Emirates",,+971 2 667 8581,5.0,10,https://www.google.com/maps/search/?api=1&query=Al%20Manhal%20Development%20%26%20Construction%20L.L.C&query_place_id=ChIJhd14ygpmXj4RzrHdjM2TfB4,ChIJhd14ygpmXj4RzrHdjM2TfB4,1,apify_google_maps_run-abudhabi-g3,2026-09-07T11:21:32.238Z
uae-pilot-0052,Al Marona Accounting and Bookkeeping,eligible_employer,"Category (Accounting firm) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",almarona.com,https://www.almarona.com/,Dubai,Accounting firm,"Office# 104 Crystal Business Center, Near ADCB Metro Station - Dubai - United Arab Emirates",,+971 50 271 3801,5.0,50,https://www.google.com/maps/search/?api=1&query=Al%20Marona%20Accounting%20and%20Bookkeeping&query_place_id=ChIJIfcYWHZDXz4RY14OaM4Qc-Q,ChIJIfcYWHZDXz4RY14OaM4Qc-Q,1,apify_google_maps_run-dubai-g3,2026-09-07T11:20:54.868Z
uae-pilot-0053,Al Mejdaf,irrelevant_small_retail_or_generic,"Category set (Electronics store) indicates a small single-location retail/generic listing, not a genuine mid/large employer target for this project.",mejdaf.com,http://mejdaf.com/,Dubai,Electronics store,10 47a St - Al Karama - Dubai - United Arab Emirates,,+966 11 419 2112,5.0,8,https://www.google.com/maps/search/?api=1&query=Al%20Mejdaf&query_place_id=ChIJxRFXj91DXz4R6LIF_0HG7O4,ChIJxRFXj91DXz4R6LIF_0HG7O4,1,apify_google_maps_run-dubai-g4,2026-09-07T11:22:12.241Z
uae-pilot-0054,Al Moosa Clinics & Day Surgery Center (Since 1978) الموسى لجراحات اليوم الواحد,eligible_employer,"Category (Medical Center) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",almoosaclinics.com,https://almoosaclinics.com/,Dubai,Medical Center,30B St - Jumeirah - Jumeira First - Dubai - United Arab Emirates,,+971 4 345 2999,4.6,320,https://www.google.com/maps/search/?api=1&query=Al%20Moosa%20Clinics%20%26%20Day%20Surgery%20Center%20(Since%201978)%20%D8%A7%D9%84%D9%85%D9%88%D8%B3%D9%89%20%D9%84%D8%AC%D8%B1%D8%A7%D8%AD%D8%A7%D8%AA%20%D8%A7%D9%84%D9%8A%D9%88%D9%85%20%D8%A7%D9%84%D9%88%D8%A7%D8%AD%D8%AF&query_place_id=ChIJF2lZjP9CXz4Rs3dyhfmB0t8,ChIJF2lZjP9CXz4Rs3dyhfmB0t8,1,apify_google_maps_run-dubai-g4,2026-09-07T11:22:19.432Z
uae-pilot-0055,Al NISR Roads and Building Contracting - Branch of Abu Dhabi,eligible_employer,"Category (Construction company) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",nisr.ae,http://www.nisr.ae/,Abu Dhabi,Construction company,Muroor Street Al Ittihad Newspaper signal - Abu Dhabi - United Arab Emirates,,+971 2 448 5969,4.6,10,https://www.google.com/maps/search/?api=1&query=Al%20NISR%20Roads%20and%20Building%20Contracting%20-%20Branch%20of%20Abu%20Dhabi&query_place_id=ChIJB-cCA4FoXj4ROVP7xfPvWsQ,ChIJB-cCA4FoXj4ROVP7xfPvWsQ,1,apify_google_maps_run-abudhabi-g3,2026-09-07T11:21:31.443Z
uae-pilot-0056,Al Rabiah Trading Co LLC,eligible_employer,"Category (Store) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",alrabiahtrading.com,http://www.alrabiahtrading.com/,Dubai,Store,"Karama, Nr Karama Metro Stn - Dubai - United Arab Emirates",,+971 4 320 3744,1.0,2,https://www.google.com/maps/search/?api=1&query=Al%20Rabiah%20Trading%20Co%20LLC&query_place_id=ChIJ5QVZznZDXz4R0zQ7G8XzUys,ChIJ5QVZznZDXz4R0zQ7G8XzUys,1,apify_google_maps_run-dubai-g4,2026-09-07T11:22:12.241Z
uae-pilot-0057,Al Sahel Cargo & Clearing LLC,eligible_employer,"Category (Logistics service) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",alsahalgroup.com,http://www.alsahalgroup.com/,Abu Dhabi,Logistics service,Km building (Old Fujairah - Hamdan Bin Mohammed St - behind sun and sports - Al Danah - Zone 1 - Abu Dhabi - United Arab Emirates,,+971 2 672 4133,5.0,21,https://www.google.com/maps/search/?api=1&query=Al%20Sahel%20Cargo%20%26%20Clearing%20LLC&query_place_id=ChIJ9zweZWBmXj4RalnJBIBMqiY,ChIJ9zweZWBmXj4RalnJBIBMqiY,1,apify_google_maps_run-abudhabi-g3,2026-09-07T11:21:31.239Z
uae-pilot-0058,Al salam Technical Works,irrelevant_small_retail_or_generic,"Category set (Electronics store) indicates a small single-location retail/generic listing, not a genuine mid/large employer target for this project.",,,Dubai,Electronics store,29 35th St - Al Jafiliya - Dubai - United Arab Emirates,,+971 50 873 7504,4.7,3,https://www.google.com/maps/search/?api=1&query=Al%20salam%20Technical%20Works&query_place_id=ChIJi0iqqVFDXz4RRQZgOovUB9I,ChIJi0iqqVFDXz4RRQZgOovUB9I,1,apify_google_maps_run-dubai-g4,2026-09-07T11:22:12.990Z
uae-pilot-0059,Al Saqr Accounting and Bookkeeping,eligible_employer,"Category (Accounting firm) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",alsaqr-uae.com,http://www.alsaqr-uae.com/,Dubai,Accounting firm,Al Karama - Dubai - United Arab Emirates,,+971 55 316 7569,5.0,25,https://www.google.com/maps/search/?api=1&query=Al%20Saqr%20Accounting%20and%20Bookkeeping&query_place_id=ChIJdzL-eqVDXz4Rk4j0v6TNg-U,ChIJdzL-eqVDXz4Rk4j0v6TNg-U,1,apify_google_maps_run-dubai-g3,2026-09-07T11:20:54.868Z
uae-pilot-0060,Al Shamikha Prestige Phones - Anker,irrelevant_small_retail_or_generic,"Category set (Electronics store) indicates a small single-location retail/generic listing, not a genuine mid/large employer target for this project.",,,Abu Dhabi,Electronics store,Makani Mall - Abu Dhabi - United Arab Emirates,,+971 55 895 7773,4.6,60,https://www.google.com/maps/search/?api=1&query=Al%20Shamikha%20Prestige%20Phones%20-%20Anker&query_place_id=ChIJfQ8KGA41Xj4RyZqM0lrC4CQ,ChIJfQ8KGA41Xj4RyZqM0lrC4CQ,1,apify_google_maps_run-abudhabi-g4,2026-09-07T11:24:23.817Z
uae-pilot-0061,Al taher interiors,eligible_employer_no_website,Category plausible as a real employer but Google Maps returned no website field - cannot verify an official source without one.,,,Abu Dhabi,Interior designer,8GGM+JM6 - Mohamed Bin Zayed City - ME11 - Abu Dhabi - United Arab Emirates,,+971 50 282 1547,4.5,2,https://www.google.com/maps/search/?api=1&query=Al%20taher%20interiors&query_place_id=ChIJ4WvPPN45Xj4RX8QXoUR7TuE,ChIJ4WvPPN45Xj4RX8QXoUR7TuE,1,apify_google_maps_run-abudhabi-g1,2026-09-07T11:26:49.179Z
uae-pilot-0062,AL TAJ CARGO - Dubai,eligible_employer,"Category (Freight forwarding service) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",altajcargo.com,https://www.altajcargo.com/,Dubai,Freight forwarding service,near Hot Fish Restaurant - Al Karama - Dubai - United Arab Emirates,,+971 4 320 8494,4.9,208,https://www.google.com/maps/search/?api=1&query=AL%20TAJ%20CARGO%20-%20Dubai&query_place_id=ChIJG_gPSsBDXz4RMx5SBzs3Vvs,ChIJG_gPSsBDXz4RMx5SBzs3Vvs,1,apify_google_maps_run-dubai-g3,2026-09-07T11:20:59.149Z
uae-pilot-0063,Al Takdar,irrelevant_small_retail_or_generic,"Category set (Electronics store) indicates a small single-location retail/generic listing, not a genuine mid/large employer target for this project.",,,Abu Dhabi,Electronics store,CPG7+95X - Al Falah - FA8 - Abu Dhabi - United Arab Emirates,,+971 55 949 3265,5.0,1,https://www.google.com/maps/search/?api=1&query=Al%20Takdar&query_place_id=ChIJWShraABLXj4RSc_jmBDPzFk,ChIJWShraABLXj4RSc_jmBDPzFk,1,apify_google_maps_run-abudhabi-g4,2026-09-07T11:24:23.818Z
uae-pilot-0064,Al Turath Engineering Consultant LLC,eligible_employer,"Category (Engineering consultant) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",tec.ae,http://www.tec.ae/,Dubai,Engineering consultant,Al Maya building - Al Mankhool Rd - Mankhool - Dubai - United Arab Emirates,,+971 4 355 5859,4.4,91,https://www.google.com/maps/search/?api=1&query=Al%20Turath%20Engineering%20Consultant%20LLC&query_place_id=ChIJ6WpTyTpDXz4RnU2K9tknlO0,ChIJ6WpTyTpDXz4RnU2K9tknlO0,1,apify_google_maps_run-dubai-g1,2026-09-07T11:25:38.727Z
uae-pilot-0065,"Al Usood Cargo, Abu Dhabi",eligible_employer,"Category (Logistics service) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",alusood.com,https://alusood.com/,Abu Dhabi,Logistics service,14 شارع البِري - Al Danah - Zone 1 - Abu Dhabi - United Arab Emirates,,+971 2 632 1717,4.1,214,https://www.google.com/maps/search/?api=1&query=Al%20Usood%20Cargo%2C%20Abu%20Dhabi&query_place_id=ChIJpcBe9bdnXj4RYgtSioz6-YE,ChIJpcBe9bdnXj4RYgtSioz6-YE,1,apify_google_maps_run-abudhabi-g3,2026-09-07T11:21:31.241Z
uae-pilot-0066,Al Wasel Site Office,eligible_employer_no_website,Category plausible as a real employer but Google Maps returned no website field - cannot verify an official source without one.,,,Dubai,Construction company,67WG+JCJ - Madinat Dubai Al Melaheyah - Al Mina - Dubai - United Arab Emirates,,+971 4 326 5109,4.1,7,https://www.google.com/maps/search/?api=1&query=Al%20Wasel%20Site%20Office&query_place_id=ChIJiUfO0AVDXz4R2xfP1mvL_08,ChIJiUfO0AVDXz4R2xfP1mvL_08,1,apify_google_maps_run-dubai-g3,2026-09-07T11:20:54.705Z
uae-pilot-0067,Alharam general contracting and design,eligible_employer_no_website,Category plausible as a real employer but Google Maps returned no website field - cannot verify an official source without one.,,,Abu Dhabi,Interior designer,Dolphin street - Mohamed Bin Zayed City - ME11 - Abu Dhabi - United Arab Emirates,,+971 50 100 3549,5.0,1,https://www.google.com/maps/search/?api=1&query=Alharam%20general%20contracting%20and%20design&query_place_id=ChIJTf6VOAA5Xj4RRlv21qXQoTM,ChIJTf6VOAA5Xj4RRlv21qXQoTM,1,apify_google_maps_run-abudhabi-g1,2026-09-07T11:26:51.338Z
uae-pilot-0068,AlHesabat Financial Consulting,eligible_employer,"Category (Accounting firm) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",alhesabat.ae,https://www.alhesabat.ae/,Abu Dhabi,Accounting firm,,,+971 50 476 1629,,,https://www.google.com/maps/search/?api=1&query=AlHesabat%20Financial%20Consulting&query_place_id=ChIJEVCQz7l9haQRmVnQG3Aa7zg,ChIJEVCQz7l9haQRmVnQG3Aa7zg,1,apify_google_maps_run-abudhabi-g3,2026-09-07T11:21:40.319Z
uae-pilot-0069,Align Engineering Consultants & Interior Design,eligible_employer_no_website,Category plausible as a real employer but Google Maps returned no website field - cannot verify an official source without one.,,,Dubai,Engineering consultant,10 Al Maktoum Rd - Riggat Al Buteen - Dubai - United Arab Emirates,,+971 4 224 1020,4.7,18,https://www.google.com/maps/search/?api=1&query=Align%20Engineering%20Consultants%20%26%20Interior%20Design&query_place_id=ChIJ865dlcxcXz4R3pmVGAZs4fk,ChIJ865dlcxcXz4R3pmVGAZs4fk,1,apify_google_maps_run-dubai-g1,2026-09-07T11:26:01.109Z
uae-pilot-0070,Alliance Architectural Engineering Consultants,eligible_employer,"Category (Architecture firm) is a plausible genuine employer sector matching the task's target sectors, and a website is present for verification.",allianceaec.com,http://www.allianceaec.com/,Dubai,Architecture firm,"Sama Tower, Office Nr - 405, Floor Level - 4 Sheikh Zayed Rd - Dubai - United Arab Emirates",,+971 4 355 9779,5.0,3,https://www.google.com/maps/search/?api=1&query=Alliance%20Architectural%20Engineering%20Consultants&query_place_id=ChIJ0VqwKn1DXz4R-1-VcG9CHmc,ChIJ0VqwKn1DXz4R-1-VcG9CHmc,1,apify_google_maps_run-dubai-g1,2026-09-07T11:25:47.623Z
uae-pilot-0071,Almasar Engineering Consultants,eligible_employer_no_website,Category plausible as a real employer but Google Maps returned no website field - cannot verify an official source without one.,,,Abu Dhabi,Engineering consultant,Mohamed Bin Zayed City - ME11 - Abu Dhabi - United Arab Emirates,,+971 50 533 3015,4.5,29,https://www.google.com/maps/search/?api=1&query=Almasar%20Engineering%20Consultants&query_place_id=ChIJWz-Tobs4Xj4Rl9MkRq--0Fo,ChIJWz-Tobs4Xj4Rl9MkRq--0Fo,1,apify_google_maps_run-abudhabi-g1,2026-09-07T11:26:39.176Z
uae-pilot-0072,Almed Retail General Trading LLC,irrelevant_small_retail_or_generic,"Category set (Corporate office) indicates a small single-location retail/generic listing, not a genuine mid/large employer target for this project.",almedretail.com,http://almedretail.com/,Dubai,Corporate office,Trade Center First - Dubai - United Arab Emirates,,+971 4 320 3930,4.0,10,https://www.google.com/maps/search/?api=1&query=Almed%20Retail%20General%20Trading%20LLC&query_place_id=ChIJO0z7-QRDXz4RmsjICBWPAwc,ChIJO0z7-QRDXz4RmsjICBWPAwc,1,apify_google_maps_run-dubai-g4,2026-09-07T11:22:12.239Z
uae-pilot-0073,Almeraj Star Electronics Trading,irrelevant_small_retail_or_generic,"Category set (Electronics store) indicates a small single-location retail/generic listing, not a genuine mid/large employer target for this project.",,,Dubai,Electronics store,12 2B St - Al Hudaiba - Dubai - United Arab Emirates,,+971 4 351 9226,5.0,2,https://www.google.com/maps/search/?api=1&query=Almeraj%20Star%20Electronics%20Trading&query_place_id=ChIJgZn9dwRDXz4Rb-rRLCouxvM,ChIJgZn9dwRDXz4Rb-rRLCouxvM,1,apify_google_maps_run-dubai-g4,2026-09-07T11:22:12.240Z
