internal_row_id,canonical_name,relevance_status,reason_for_review,google_category,address,city,website,google_maps_url,batch_status
uae-pilot-0207,Fedde Interiors,deep_reviewed_round3_needs_more_evidence,"Real interior design firm, Dubai. No careers page found.",Interior designer,67CJ+MCC - Sheikh Zayed Rd - Trade Center First - التجاري الأولي - Dubai - United Arab Emirates,Dubai,http://www.feddeinteriors.com/,https://www.google.com/maps/search/?api=1&query=Fedde%20Interiors&query_place_id=ChIJtXOkL9JpXz4RPjxxp9idOe4,round3_batch_reviewed_2026-09-07
uae-pilot-0211,Freight Care Logistics LLC,deep_reviewed_round3_needs_more_evidence,"Real logistics firm, but the company's own site lists only a Dubai address (Al Nahda) - no Abu Dhabi presence independently confirmed despite this candidate's Abu Dhabi discovery tag. No careers page.",Logistics service,703/704 Sultan International Tower - Abu Dhabi - United Arab Emirates,Abu Dhabi,http://www.freightcare.ae/,https://www.google.com/maps/search/?api=1&query=Freight%20Care%20Logistics%20LLC&query_place_id=ChIJNR40_ctDXj4RzzkrIqy2Vwk,round3_batch_reviewed_2026-09-07
uae-pilot-0245,Humaid Al Kaabi Accounts Audit Branch,deep_reviewed_round3_needs_more_evidence,"Real ICV-certification audit firm since 2014, Abu Dhabi, ranked top-10 nationally for ICV certification. No careers page found.",Accounting firm,Al Ferdous Tower - Al Salam Street - Al Danah - Zone 1 - Abu Dhabi - United Arab Emirates,Abu Dhabi,https://humaidalkaabi.ae/,https://www.google.com/maps/search/?api=1&query=Humaid%20Al%20Kaabi%20Accounts%20Audit%20Branch&query_place_id=ChIJ86Pkyx5nXj4RuRd7CD8eias,round3_batch_reviewed_2026-09-07
uae-pilot-0246,Hyat Logistics Cargo & Clearance,deep_reviewed_round3_needs_more_evidence,"RED FLAG: fetched page content was heavily polluted with unrelated gambling/betting spam links (SEO injection pattern) - a real site-compromise concern. Not approved per the explicit rule against approving suspicious/compromised sites, despite otherwise plausible business details.",Logistics service,"Office 55A, Al Farda A Block, Dubai Customs - Dubai - United Arab Emirates",Dubai,http://hyatlogisticsuae.com/,https://www.google.com/maps/search/?api=1&query=Hyat%20Logistics%20Cargo%20%26%20Clearance&query_place_id=ChIJtZSMUe5DXz4R9JWT1ordCpo,round3_batch_reviewed_2026-09-07
uae-pilot-0262,Japandi Interiors & Landscaping,deep_reviewed_round3_needs_more_evidence,"Real interiors & landscaping firm, Abu Dhabi. No careers page or LinkedIn found.",Interior designer,Mohamed Bin Zayed City - ME10 - Abu Dhabi - United Arab Emirates,Abu Dhabi,https://www.japandi.ae/,https://www.google.com/maps/search/?api=1&query=Japandi%20Interiors%20%26%20Landscaping&query_place_id=ChIJSeMMqxg5Xj4RFvjjHg9OULY,round3_batch_reviewed_2026-09-07
uae-pilot-0297,MB&A CPAS | Accounting Firm in Abu Dhabi | Audit | ICV | VAT | Corporate Tax,deep_reviewed_round3_needs_more_evidence,"Domain redirects to an exposed WordPress staging site (wpcomstaging.com) rather than a finished production site - the real site appears unfinished/broken. Not pursued further; a real caution flag on site quality, not necessarily on the underlying firm's legitimacy.",Accounting firm,"Office no. 2, Floor 0 - Building no. 8 Hamdan Bin Mohammed St - Al Zahiyah - E13 - Abu Dhabi - United Arab Emirates",Abu Dhabi,https://www.mbacpaco.com/,https://www.google.com/maps/search/?api=1&query=MB%26A%20CPAS%20%7C%20Accounting%20Firm%20in%20Abu%20Dhabi%20%7C%20Audit%20%7C%20ICV%20%7C%20VAT%20%7C%20Corporate%20Tax&query_place_id=ChIJdSlccXDtQmsRLG3wsNwC9qo,round3_batch_reviewed_2026-09-07
uae-pilot-0400,Soft Power Audit & Tax Agency LLC. Abu Dhabi - UAE,deep_reviewed_round3_needs_more_evidence,"Real FTA-authorized tax agent and certified audit firm, Abu Dhabi, since 2017, 250+ engagements claimed. No careers page found.",Accounting firm,"Office # 938, 9th Floor, Dar Al Salam Building - شارع الكورنيش الشرقي - Abu Dhabi - United Arab Emirates",Abu Dhabi,http://www.softpoweraa.com/,https://www.google.com/maps/search/?api=1&query=Soft%20Power%20Audit%20%26%20Tax%20Agency%20LLC.%20Abu%20Dhabi%20-%20UAE&query_place_id=ChIJT7nb1ytBXj4Rlyzt563auWc,round3_batch_reviewed_2026-09-07
uae-pilot-0409,Stellar Eastern Franchise and Retail Advisory,deep_reviewed_round3_needs_more_evidence,"Real franchise/retail advisory consultancy, UAE. No careers page found.",Business management consultant,"M-02, Sheikha Shamsa Tower (C156 - Hamdan St - Abu Dhabi - United Arab Emirates",Abu Dhabi,https://stellareastern.com/,https://www.google.com/maps/search/?api=1&query=Stellar%20Eastern%20Franchise%20and%20Retail%20Advisory&query_place_id=ChIJtcm9eGFnXj4RdoX-cFQD_n4,round3_batch_reviewed_2026-09-07
uae-pilot-0460,الأراضي الملكية لتنسيق الحدائق في ابوظبي,deep_reviewed_round3_needs_more_evidence,HTTP 404 on fetch - could not verify.,Landscape designer,Mazyad Mall - Office No.26 - Tower No.2 9th Floor - Mohamed Bin Zayed City - Z9 01 - Abu Dhabi - United Arab Emirates,Abu Dhabi,https://www.royal-land.com/,https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A%20%D8%A7%D9%84%D9%85%D9%84%D9%83%D9%8A%D8%A9%20%D9%84%D8%AA%D9%86%D8%B3%D9%8A%D9%82%20%D8%A7%D9%84%D8%AD%D8%AF%D8%A7%D8%A6%D9%82%20%D9%81%D9%8A%20%D8%A7%D8%A8%D9%88%D8%B8%D8%A8%D9%8A&query_place_id=ChIJK2Ygr-BlXj4RQdfECNybfRM,round3_batch_reviewed_2026-09-07
uae-pilot-0252,Imex Shipping & Logistics LLC,deep_reviewed_round3_needs_more_evidence,HTTP 403 on fetch - could not verify.,Logistics service,"7833+3V - IMEX SHIPPING & LOGISTICS LLC, Zainal Mobebi Plaza, Office Number -108 1st Floor, Opposite to Burjuman Mall, Near to Park Regis Hotel - Al Karama - Dubai - United Arab Emirates",Dubai,http://www.imexshipping.com/,https://www.google.com/maps/search/?api=1&query=Imex%20Shipping%20%26%20Logistics%20LLC&query_place_id=ChIJr9VPPtRCXz4RRFbb5fPA7Hc,round3_batch_reviewed_2026-09-07
uae-pilot-0266,Jordex Global LLC,deep_reviewed_round3_needs_more_evidence,"Real logistics operation, confirmed dual offices in Abu Dhabi and Dubai, but a confirmed subsidiary/branch of a Netherlands-based parent group (Jordex). Substantive regional presence (named team directory) but no careers page found.",Freight forwarding service,Abu Dhabi National Exhibition Centre - office 1502 - Al Rawdah - Capital Centre - Abu Dhabi - United Arab Emirates,Abu Dhabi,http://www.jordexglobal.ae/,https://www.google.com/maps/search/?api=1&query=Jordex%20Global%20LLC&query_place_id=ChIJgV2lRERCXj4RW_5z2oYrkjY,round3_batch_reviewed_2026-09-07
uae-pilot-0302,MFL Logistics LLC,deep_reviewed_round3_needs_more_evidence,Insufficient content on 2 independent fetch attempts (homepage + /about-us) - could not verify.,Shipping service,"501, 5th Floor, B Block, Shaikh Hamdan Award Complex, Jumerah Beach Road, - Dubai - United Arab Emirates",Dubai,http://www.mfldubai.com/,https://www.google.com/maps/search/?api=1&query=MFL%20Logistics%20LLC&query_place_id=ChIJ9TaK6ABDXz4RCfCPpVk0gtM,round3_batch_reviewed_2026-09-07
uae-pilot-0343,P&T Group - Engineers office,deep_reviewed_round3_needs_more_evidence,Empty content on 2 independent fetch attempts - could not verify. P&T Group may be the Hong Kong-based international firm of the same name; UAE/Dubai office presence not confirmed either way.,Architecture firm,Al Hudaiba Awards Building - Dubai - United Arab Emirates,Dubai,http://www.p-t-group.com/,https://www.google.com/maps/search/?api=1&query=P%26T%20Group%20-%20Engineers%20office&query_place_id=ChIJqa6XwgBDXz4R-q_64Wuh6jk,round3_batch_reviewed_2026-09-07
uae-pilot-0250,iDezineLab,deep_reviewed_round3_needs_more_evidence,"Real but small B2B design-services firm, Abu Dhabi (Masdar free zone), operates via partnerships with other consultancies rather than as a traditional standalone firm - a genuine but thin employer profile. No careers page found. Hosted on a generic Odoo subdomain rather than a custom domain - a real domain-quality caveat, noted not ignored.",Architecture firm,"Smart Station, Incubator Building - First Floor - Masdar City - SE45 05 - Abu Dhabi - United Arab Emirates",Abu Dhabi,https://idezinelab.odoo.com/,https://www.google.com/maps/search/?api=1&query=iDezineLab&query_place_id=ChIJU8PLOtOcamYRmf7CbuPTllc,round3_batch_reviewed_2026-09-07
uae-pilot-0293,Materials & Corrosion Consultancy LLC,deep_reviewed_round3_needs_more_evidence,"Real materials/corrosion engineering consultancy, Dubai, founder with 35+ yrs experience. No careers page; only a personal LinkedIn found, not usable.",Engineering consultant,Latifa Tower #606 - 78 Sheikh Zayed Rd - Trade Center First - Dubai - United Arab Emirates,Dubai,https://mcc-uae.com/,https://www.google.com/maps/search/?api=1&query=Materials%20%26%20Corrosion%20Consultancy%20LLC&query_place_id=ChIJicOSqG9DXz4R4WicE-0fjD4,round3_batch_reviewed_2026-09-07
uae-pilot-0462,بورتريه للاستشارات الهندسية والتصميم الداخلي,deep_reviewed_round3_needs_more_evidence,Connection timed out on 2 fetch attempts - could not verify.,Architecture firm,Mohamed Bin Zayed City - Z9 01 - Abu Dhabi - United Arab Emirates,Abu Dhabi,https://www.portraiteng.com/,https://www.google.com/maps/search/?api=1&query=%D8%A8%D9%88%D8%B1%D8%AA%D8%B1%D9%8A%D9%87%20%D9%84%D9%84%D8%A7%D8%B3%D8%AA%D8%B4%D8%A7%D8%B1%D8%A7%D8%AA%20%D8%A7%D9%84%D9%87%D9%86%D8%AF%D8%B3%D9%8A%D8%A9%20%D9%88%D8%A7%D9%84%D8%AA%D8%B5%D9%85%D9%8A%D9%85%20%D8%A7%D9%84%D8%AF%D8%A7%D8%AE%D9%84%D9%8A&query_place_id=ChIJK4fq4V9HXj4Rkf8no5HKRSk,round3_batch_reviewed_2026-09-07
uae-pilot-0048,Al Layiq Interior Design | Fit Out Abu Dhabi,deep_reviewed_round3_needs_more_evidence,HTTP 403 on fetch - could not verify.,Interior designer,"Mazyad, mall offices tower - Mohammed bin zayed city Z9 - 01 - office number - 33 - 1 9 th floor - Abu Dhabi - United Arab Emirates",Abu Dhabi,https://allayiq.com/,https://www.google.com/maps/search/?api=1&query=Al%20Layiq%20Interior%20Design%20%7C%20Fit%20Out%20Abu%20Dhabi&query_place_id=ChIJEeMrKmU5Xj4R3oMxcEuy4LE,round3_batch_reviewed_2026-09-07
uae-pilot-0113,Best Choice Engineering Consulting,deep_reviewed_round3_needs_more_evidence,"Real but thinly-documented engineering consultancy, Abu Dhabi. No careers page, LinkedIn, or independent verification found.",Consultant,Mazyad Mall - Mohamed Bin Zayed City - Z9 01 - Abu Dhabi - United Arab Emirates,Abu Dhabi,http://www.best-choice.ae/,https://www.google.com/maps/search/?api=1&query=Best%20Choice%20Engineering%20Consulting&query_place_id=ChIJ67uT0xlHXj4RgRSff-3bTv4,round3_batch_reviewed_2026-09-07
uae-pilot-0296,Maylaa International Trading LLC,deep_reviewed_round3_needs_more_evidence,"Real diversified retail/trading group since 1999, Dubai, 80+ shops across UAE under multiple sub-brands (Karji, Atelier Perfumery, Touch Of Oud, and others). No careers page found.",Business to business service,"Al Hudaiba Awards building , Block B - Office 702 - شارع الثاني من ديسمبر‎ - Jumeirah 1 - Dubai - United Arab Emirates",Dubai,https://maylaainternational.com/,https://www.google.com/maps/search/?api=1&query=Maylaa%20International%20Trading%20LLC&query_place_id=ChIJeXGPzgBDXz4RBUSbMuVZhRw,round3_batch_reviewed_2026-09-07
uae-pilot-0382,Sarhen International Design,deep_reviewed_round3_needs_more_evidence,"Real interior design firm (Sarhen International FZ-LLC, a Free Zone entity), Dubai. No careers page found.",Interior designer,Jumeirah Beach Rd - Madinat Dubai Al Melaheyah - Al Mina - Dubai - United Arab Emirates,Dubai,http://www.sarhenintl.com/,https://www.google.com/maps/search/?api=1&query=Sarhen%20International%20Design&query_place_id=ChIJ00bHQh9DXz4ReOXj3D4jZfk,round3_batch_reviewed_2026-09-07
uae-pilot-0422,THE STYLE STUDIO,deep_reviewed_round3_needs_more_evidence,TLS certificate expired at fetch time - could not verify.,Interior designer,Al Maya Building - Office Number 103 - Mankhool - Dubai - United Arab Emirates,Dubai,https://www.thestylestudio.homes/,https://www.google.com/maps/search/?api=1&query=THE%20STYLE%20STUDIO&query_place_id=ChIJueFl0ttDXz4RM58YCB_OirQ,round3_batch_reviewed_2026-09-07
uae-pilot-0432,Urban Art Interior & Landscapes-Pools LLC,deep_reviewed_round3_needs_more_evidence,"Real UAE contact details found, but the domain uses an unusual .in (India) TLD and the site footer lists three differently-named business entities (Urban Art Interiors & Landscape LLC, Urban Decor Store Trading LLC, Urban Bagg) - an identity-clarity concern flagged rather than silently resolved. No careers page.",Landscape designer,Number R 23 Sheik - Hamad A8 Building 43A St - Al Karama - Dubai - United Arab Emirates,Dubai,https://www.urbanartllc.in/,https://www.google.com/maps/search/?api=1&query=Urban%20Art%20Interior%20%26%20Landscapes-Pools%20LLC&query_place_id=ChIJeRviyCBriAURh4T52xVJqPQ,round3_batch_reviewed_2026-09-07
uae-pilot-0445,West End Studio,deep_reviewed_round3_needs_more_evidence,Fetch returned empty content on 2 attempts - could not verify.,Interior designer,,Abu Dhabi,https://www.westudiouae.com/,https://www.google.com/maps/search/?api=1&query=West%20End%20Studio&query_place_id=ChIJd4nDJXbYYq8RoeMT8CHzCCg,round3_batch_reviewed_2026-09-07
uae-pilot-0057,Al Sahel Cargo & Clearing LLC,deep_reviewed_round3_needs_more_evidence,"Real cargo/clearing group (Al Sahel/Al Sahal Group, since 1981), Abu Dhabi, claims 983+ affiliated companies group-wide across multiple named entities (maintenance, travel, property, and a Dubai cargo affiliate). No careers page found for this specific entity.",Logistics service,Km building (Old Fujairah - Hamdan Bin Mohammed St - behind sun and sports - Al Danah - Zone 1 - Abu Dhabi - United Arab Emirates,Abu Dhabi,http://www.alsahalgroup.com/,https://www.google.com/maps/search/?api=1&query=Al%20Sahel%20Cargo%20%26%20Clearing%20LLC&query_place_id=ChIJ9zweZWBmXj4RalnJBIBMqiY,round3_batch_reviewed_2026-09-07
uae-pilot-0103,Avant Garde Logistics LLC,deep_reviewed_round3_needs_more_evidence,HTTP 403 on fetch - could not verify.,Logistics service,"Aghaadir Building - Office #206, 2nd Floor - 37 Al Mankhool Rd - Al Raffa - Dubai - United Arab Emirates",Dubai,http://www.avantgardelogistics.com/,https://www.google.com/maps/search/?api=1&query=Avant%20Garde%20Logistics%20LLC&query_place_id=ChIJJdumzAxDXz4RZSbS0coO15U,round3_batch_reviewed_2026-09-07
uae-pilot-0116,BHNS ENGINEERING CONSULTANTS,deep_reviewed_round3_needs_more_evidence,"Site returns a PHP/Joomla configuration error - the site itself appears broken/non-functional, not just inaccessible to this tool.",Consultant,"Office 105, Emitac Building, 45 Street 2 - Dubai - United Arab Emirates",Dubai,http://www.bh-ns.com/,https://www.google.com/maps/search/?api=1&query=BHNS%20ENGINEERING%20CONSULTANTS&query_place_id=ChIJG2iCdh9dXz4RO74gj7G8euc,round3_batch_reviewed_2026-09-07
uae-pilot-0121,BLUE AXIS SHIPPING & FREIGHT(L.L.C),deep_reviewed_round3_needs_more_evidence,Insufficient content on 2 independent fetch attempts (homepage variants) - could not verify.,Shipping service,"B301/302, Al Hudaiba Awards Building, Opp Union Flag - Dubai - United Arab Emirates",Dubai,http://www.blueaxisshipping.com/,https://www.google.com/maps/search/?api=1&query=BLUE%20AXIS%20SHIPPING%20%26%20FREIGHT(L.L.C)&query_place_id=ChIJrW_s6hNDXz4RJDaheL9tQA4,round3_batch_reviewed_2026-09-07
uae-pilot-0151,Core Accounting & Tax Consultation LLC,deep_reviewed_round3_needs_more_evidence,"Real accounting/tax firm, Abu Dhabi (Hamdan Street), self-described as ""upcoming"" (newer firm). No careers page found.",Accounting firm,"Al Ferdous Tower - Floor No. 6, Office Number 622 - Hamdan Bin Mohammed St - Al Danah - Zone 1 - Abu Dhabi - United Arab Emirates",Abu Dhabi,https://coreauditax.com/,https://www.google.com/maps/search/?api=1&query=Core%20Accounting%20%26%20Tax%20Consultation%20LLC&query_place_id=ChIJk7El6VtnXj4Rc_9fVzwQDWE,round3_batch_reviewed_2026-09-07
uae-pilot-0223,Global for Accounting and Tax Consultancy,deep_reviewed_round3_needs_more_evidence,TLS certificate hostname mismatch (shared VPS hosting cert) - could not verify.,Tax preparation,Hamdan Bin Mohammed St - Al Zahiyah - E13 - Abu Dhabi - United Arab Emirates,Abu Dhabi,https://globalaccandtax.com/,https://www.google.com/maps/search/?api=1&query=Global%20for%20Accounting%20and%20Tax%20Consultancy&query_place_id=ChIJ-zxKQwBnXj4RHGTt-Jn-4WU,round3_batch_reviewed_2026-09-07
uae-pilot-0258,Interport Shipping & Logistics LLC,deep_reviewed_round3_needs_more_evidence,Insufficient content on 2 independent fetch attempts - could not verify.,Freight forwarding service,Al Danah - Zone 1 - Abu Dhabi - United Arab Emirates,Abu Dhabi,http://www.interportshipping.com/,https://www.google.com/maps/search/?api=1&query=Interport%20Shipping%20%26%20Logistics%20LLC&query_place_id=ChIJ4_-PO1xmXj4RjOrCUwX2hbk,round3_batch_reviewed_2026-09-07
uae-pilot-0265,Jenny Flowers International LLC Abu Dhabi,deep_reviewed_round3_needs_more_evidence,"Real floral/events retailer operating since 1984, Dubai + Abu Dhabi branches. No careers page found - category relevance to this project's target sectors is modest.",Florist,Mussafah Shaabiya - behind Safeer Mall - ME9 - Abu Dhabi - United Arab Emirates,Abu Dhabi,http://www.jennyflowers.com/,https://www.google.com/maps/search/?api=1&query=Jenny%20Flowers%20International%20LLC%20Abu%20Dhabi&query_place_id=ChIJ_____15mXj4Rlcfnddv4cOI,round3_batch_reviewed_2026-09-07
uae-pilot-0346,Paramount Shipping & Forwarding LLC,deep_reviewed_round3_needs_more_evidence,"Site shows only an ""Under Construction"" placeholder - not yet operational.",Logistics service,Al Mina St - Madinat Dubai Al Melaheyah - Al Mina - Dubai - United Arab Emirates,Dubai,http://paramountshpgdxb.com/,https://www.google.com/maps/search/?api=1&query=Paramount%20Shipping%20%26%20Forwarding%20LLC&query_place_id=ChIJ1TEnbQFDXz4RsjerTsMBsmI,round3_batch_reviewed_2026-09-07
uae-pilot-0360,promiseexpresslogistics,deep_reviewed_round3_needs_more_evidence,"Real logistics firm, Dubai. Has company LinkedIn but no careers page found; uses a gmail.com contact address rather than a company domain email - a minor professionalism signal, not disqualifying on its own.",Logistics service,"Awadi. Bldg-6, Office - 05 1st St - Jumeirah - Jumeira First - Dubai - United Arab Emirates",Dubai,https://www.promiseexpresslogistics.com/,https://www.google.com/maps/search/?api=1&query=promiseexpresslogistics&query_place_id=ChIJp08JQBxDXz4RAWoikXtcpmk,round3_batch_reviewed_2026-09-07
uae-pilot-0439,Way Green Landscaping,deep_reviewed_round3_needs_more_evidence,Domain does not resolve (DNS lookup failed) - no working official source found.,Landscape designer,Al Karama - Dubai - United Arab Emirates,Dubai,https://waygreenscapes.com/,https://www.google.com/maps/search/?api=1&query=Way%20Green%20Landscaping&query_place_id=ChIJ72sT6JpdXz4RBEA2PisNqRw,round3_batch_reviewed_2026-09-07
uae-pilot-0099,Aspire Green Garden Desiging & Works LLC,deep_reviewed_round3_needs_more_evidence,"IDENTITY MISMATCH: the website on file (aspiregroupae.com) is a business-setup/company-formation consultancy, NOT the landscaping company (""Aspire Green Garden Designing & Works LLC"") this candidate is supposed to represent - the domain-to-business match is wrong. Not approved; held as an unresolved identity conflict rather than guessed at.",Landscape designer,Mazyad Mall - Abu Dhabi - United Arab Emirates,Abu Dhabi,http://www.aspiregroupae.com/,https://www.google.com/maps/search/?api=1&query=Aspire%20Green%20Garden%20Desiging%20%26%20Works%20LLC&query_place_id=ChIJLWKF-udBXj4RuYToKWk0NeU,round3_batch_reviewed_2026-09-07
uae-pilot-0209,Fortune Kapital Ecommerce & Small Business Accountants,deep_reviewed_round3_needs_more_evidence,Domain does not resolve (DNS lookup failed) - no working official source found.,Accounting firm,Al Reem - RS1 - Abu Dhabi - United Arab Emirates,Abu Dhabi,http://fortunekapital.com/,https://www.google.com/maps/search/?api=1&query=Fortune%20Kapital%20Ecommerce%20%26%20Small%20Business%20Accountants&query_place_id=ChIJM-g7UBNFXj4RamTW_6aEioQ,round3_batch_reviewed_2026-09-07
uae-pilot-0272,KSHIP (KHALIDIA INTERNATIONAL SHIPPING LLC),deep_reviewed_round3_needs_more_evidence,"Real international shipping firm (Khalidia International Shipping / KSHIP) since 1980, Abu Dhabi, confirmed subsidiary of Emirates Business Group, ISO certified. No careers page found.",Logistics service,124 Sultan Bin Zayed The First St - Al Danah - Zone 1 - Abu Dhabi - United Arab Emirates,Abu Dhabi,https://www.khalidiashipping.com/,https://www.google.com/maps/search/?api=1&query=KSHIP%20(KHALIDIA%20INTERNATIONAL%20SHIPPING%20LLC)&query_place_id=ChIJrXT5MmFmXj4Rms8muQ4A-dI,round3_batch_reviewed_2026-09-07
uae-pilot-0374,SA Creative Technical Works LLC,deep_reviewed_round3_needs_more_evidence,TLS certificate hostname mismatch (shared hosting cert) - could not verify.,Interior Decorator,Al Hudaiba Awards Building - Block C شارع الثاني من ديسمبر‎ - Jumeirah - Dubai - United Arab Emirates,Dubai,http://sactw.com/,https://www.google.com/maps/search/?api=1&query=SA%20Creative%20Technical%20Works%20LLC&query_place_id=ChIJWdHstW5DXz4Rvf1UmoXA7mw,round3_batch_reviewed_2026-09-07
uae-pilot-0442,Wellknown Associates,deep_reviewed_round3_needs_more_evidence,Fetch returned empty content on 2 attempts - could not verify.,Interior designer,"Mazyad Mall, Business Center - Office no. 603-11 - 6th Floor - Mohamed Bin Zayed City - Z9 01 - Abu Dhabi - United Arab Emirates",Abu Dhabi,https://wellknownassociates.com/,https://www.google.com/maps/search/?api=1&query=Wellknown%20Associates&query_place_id=ChIJ1aSPKSs3Xj4RsRgj1l8bwzU,round3_batch_reviewed_2026-09-07
uae-pilot-0216,GAC Abu Dhabi,deep_reviewed_round3_needs_more_evidence,"HTTP 403 on 2 independent fetch attempts (2 different GAC URL paths) - could not verify. GAC is a real, large, well-known international shipping/logistics group - a high-value target for a future pass via a different access method, not a negative finding.",Logistics service,"Office 701, 7th Floor, Guardian Towers Property - Abu Dhabi - United Arab Emirates",Abu Dhabi,https://gac.com/abudhabi,https://www.google.com/maps/search/?api=1&query=GAC%20Abu%20Dhabi&query_place_id=ChIJ_d1TwrtBXj4RxlMPp1HLc64,round3_batch_reviewed_2026-09-07
uae-pilot-0283,Mabani Consulting - An Arkitek ICB Company,deep_reviewed_round3_needs_more_evidence,"Real architecture/engineering consultancy, Dubai, confirmed subsidiary of ""Arkitek ICB"" (named parent company with a dedicated nav link). Portfolio spans Dubai, Pakistan, and Malaysia. No careers page found.",Engineering consultant,"411 Dubai Real Estate Center, Al Mina Road - 411 Al Mina St - Al Hudaiba - Dubai - United Arab Emirates",Dubai,https://mabaniconsulting.com/,https://www.google.com/maps/search/?api=1&query=Mabani%20Consulting%20-%20An%20Arkitek%20ICB%20Company&query_place_id=ChIJNzBCEwFDXz4RWm3KR-SXjNE,round3_batch_reviewed_2026-09-07
uae-pilot-0411,Strength Engineering - Structural and Civil Engineering Consultancy Dubai,deep_reviewed_round3_needs_more_evidence,SSL internal error on 2 independent fetch attempts - could not verify.,Structural engineer,Convention Tower - Level 3 - Trade Center Second - Dubai - United Arab Emirates,Dubai,https://strength.engineering/,https://www.google.com/maps/search/?api=1&query=Strength%20Engineering%20-%20Structural%20and%20Civil%20Engineering%20Consultancy%20Dubai&query_place_id=ChIJHWA-9ARDXz4RsR4EyQlvrmM,round3_batch_reviewed_2026-09-07
uae-pilot-0096,Artificial Intelligence Technologies,deep_reviewed_round3_needs_more_evidence,"Real AV/AI technology distribution company, Dubai, 30+ yrs AV experience, 100+ clients claimed. No careers page found.",Audio visual equipment supplier,DREC Building - 311 Al Mina St - Jumeirah - Al Mina - Dubai - United Arab Emirates,Dubai,http://ai-tech.ai/,https://www.google.com/maps/search/?api=1&query=Artificial%20Intelligence%20Technologies&query_place_id=ChIJtUjcr9JDXz4RwFSNNEFS1wI,round3_batch_reviewed_2026-09-07
uae-pilot-0303,Mideatek,deep_reviewed_round3_needs_more_evidence,"Real security/ELV systems integrator (Mideatek), Dubai, 500+ projects, 50+ engineers, named major developer clients (Emaar, DAMAC, Nakheel). No careers page found despite apparent scale.",Security system supplier,"Office Land Building - office 01, block-2 - Al Karama - Dubai - United Arab Emirates",Dubai,https://www.cctvdubai.me/,https://www.google.com/maps/search/?api=1&query=Mideatek&query_place_id=ChIJX3nCFcI6EaURqu2k-D5MY34,round3_batch_reviewed_2026-09-07
uae-pilot-0309,Mokobara Retail Store | Reem Mall,deep_reviewed_round3_low_priority,"This candidate is a single mall-kiosk retail branch (""Mokobara Retail Store, Reem Mall"") of a luggage retail brand, not the brand's own corporate employer entity - deprioritized rather than pursued as a standalone employer.",Luggage store,"Reem Mall - L1-D-127, Mokobara - Al Reem Island - Najmat Abu Dhabi - Abu Dhabi - United Arab Emirates",Abu Dhabi,http://www.mokobara.com/,https://www.google.com/maps/search/?api=1&query=Mokobara%20Retail%20Store%20%7C%20Reem%20Mall&query_place_id=ChIJ-bVhFz1nXj4R5tIwGJxGcUw,round3_batch_reviewed_2026-09-07
uae-pilot-0435,VM Kitchens & Closets,deep_reviewed_round3_needs_more_evidence,"Real kitchen/closets manufacturer, Dubai, apparent Russian-market cross-operations (kzn@vm-kuhni.ru email alongside the UAE contact) - noted, not treated as disqualifying since a real Dubai licensed presence is confirmed. No careers page.",Kitchen furniture store,Wasl Port View 9 - 129 Al Mina St - Madinat Dubai Al Melaheyah - Al Mina - Dubai - United Arab Emirates,Dubai,https://www.vm-kitchens.com/,https://www.google.com/maps/search/?api=1&query=VM%20Kitchens%20%26%20Closets&query_place_id=ChIJ0TJfQw5DXz4Rid_DP68T42E,round3_batch_reviewed_2026-09-07
uae-pilot-0158,Delma Bridge Transport & Logistics,deep_reviewed_round3_needs_more_evidence,HTTP 404 on fetch - could not verify.,Logistics service,"Zig Zag building - Al Zahiyah, Abu Dhabi - UAE Floor: 2, Office No: 207 - Abu Dhabi - United Arab Emirates",Abu Dhabi,http://www.delmabridge.com/,https://www.google.com/maps/search/?api=1&query=Delma%20Bridge%20Transport%20%26%20Logistics&query_place_id=ChIJL4CkmsVnXj4RbMpKhzrsrfM,round3_batch_reviewed_2026-09-07
uae-pilot-0202,Fabrios Interiors,deep_reviewed_round3_needs_more_evidence,"Real interior products firm (blinds/curtains/shutters), Abu Dhabi, ~10 yrs operating. No careers page or LinkedIn found.",Curtain store,Mohamed Bin Zayed City - ME10 - Abu Dhabi - United Arab Emirates,Abu Dhabi,http://www.fabriosinteriors.com/,https://www.google.com/maps/search/?api=1&query=Fabrios%20Interiors&query_place_id=ChIJ2WVaZr45Xj4RkvdaCmfpXOo,round3_batch_reviewed_2026-09-07
uae-pilot-0214,Fusion International Shipping & Logistics Co.L.L.C,deep_reviewed_round3_needs_more_evidence,"Real logistics firm (Fusion Shipping Worldwide) with a confirmed multi-country presence including UAE/Abu Dhabi, Kuwait, Saudi Arabia, Iraq, and UK, ISO certified. A guessed /careers path 404'd; no careers page confirmed by other means this pass.",Freight forwarding service,"Building –P1340, Block -B ,Electra Street - Abu Dhabi - United Arab Emirates",Abu Dhabi,http://www.fusionshipping.com/,https://www.google.com/maps/search/?api=1&query=Fusion%20International%20Shipping%20%26%20Logistics%20Co.L.L.C&query_place_id=ChIJm04MKg9pXj4R7veqRUtjDSQ,round3_batch_reviewed_2026-09-07
