canonical_name,normalized_domain,website,place_ids,regions,categories,address,city,phone,rating,reviews_count,google_maps_url,duplicate_count,flagged_for_review,source,scraped_at
Cedra for Construction,cedraforconstruction.com,https://cedraforconstruction.com/,ChIJQU0LtR4XHxURM0OwM4Rz4BI,Baabda,Construction and contracting,"Sed al, Baouchriyeh, Lebanon",Baouchriyeh,+961 3 305 700,,,https://www.google.com/maps/search/?api=1&query=Cedra%20for%20Construction&query_place_id=ChIJQU0LtR4XHxURM0OwM4Rz4BI,0,false,apify_google_maps_pilot,2026-09-05T10:43:21.724Z
Kfoury Engineering and Contracting (KEC),kfouryengineering.com,http://www.kfouryengineering.com/,ChIJrcBAt7Q_HxUROpJS18YooYw,Baabda,Construction and contracting,"WH7P+53H, Antelias, Lebanon",Antelias,+961 4 410 522,4,4,https://www.google.com/maps/search/?api=1&query=Kfoury%20Engineering%20and%20Contracting%20(KEC)&query_place_id=ChIJrcBAt7Q_HxUROpJS18YooYw,0,false,apify_google_maps_pilot,2026-09-05T10:43:21.724Z
Akiki & Salloum Contractor,,,ChIJywQs7SMWHxURYQS-S0mydMw,Baabda,Construction and contracting,"Jdeideh mar Takla street St Joseph building, Jdeideh, Lebanon",Jdeideh,+961 3 788 603,5,1,https://www.google.com/maps/search/?api=1&query=Akiki%20%26%20Salloum%20Contractor&query_place_id=ChIJywQs7SMWHxURYQS-S0mydMw,0,false,apify_google_maps_pilot,2026-09-05T10:43:21.724Z
Bardawil & Co.,bardawilco.com,https://www.bardawilco.com/,ChIJL2u6qx4WHxURN5NH6wtRifc,Baabda,Construction and contracting,"Dora BLVD Bardawil BLDG, Beirut, Lebanon",Beirut,+961 1 879 900,4.7,13,https://www.google.com/maps/search/?api=1&query=Bardawil%20%26%20Co.&query_place_id=ChIJL2u6qx4WHxURN5NH6wtRifc,0,false,apify_google_maps_pilot,2026-09-05T10:43:21.724Z
General mix Concrete Jdeideh,general-mix.com,https://www.general-mix.com/,ChIJ_TCmJB89HxURUWyNl2c3xAI,Baabda,Construction and contracting,"jean abou jaoudeh, general-mix-concrete-Jdeïdé-matn Industrial-street, Jdeideh, Lebanon",Jdeideh,+961 1 901 931,5,6,https://www.google.com/maps/search/?api=1&query=General%20mix%20Concrete%20Jdeideh&query_place_id=ChIJ_TCmJB89HxURUWyNl2c3xAI,0,false,apify_google_maps_pilot,2026-09-05T10:43:21.724Z
Ahlco,ahlco.net,http://ahlco.net/,ChIJyZdYRhI9HxUR8Ox02xyot1Q,Baabda,Construction and contracting,"Mar Mtanios, Jdeideh, Lebanon",Jdeideh,+961 3 360 025,5,9,https://www.google.com/maps/search/?api=1&query=Ahlco&query_place_id=ChIJyZdYRhI9HxUR8Ox02xyot1Q,0,false,apify_google_maps_pilot,2026-09-05T10:43:21.724Z
Mega Group s.a.l.,,,ChIJf8iOoRQ-HxURGErK5AU3T6s,Baabda,Construction and contracting,"Antelias, Lebanon",Antelias,+961 4 408 099,4.8,4,https://www.google.com/maps/search/?api=1&query=Mega%20Group%20s.a.l.&query_place_id=ChIJf8iOoRQ-HxURGErK5AU3T6s,0,false,apify_google_maps_pilot,2026-09-05T10:43:21.724Z
Made In Steel,madeinsteel.me,https://madeinsteel.me/,ChIJPWPPrERJHxURfNVAOpMQOUQ,Baabda,Construction and contracting,"Main Street, Ain El Qabou, Lebanon",Ain El Qabou,+961 3 138 095,5,5,https://www.google.com/maps/search/?api=1&query=Made%20In%20Steel&query_place_id=ChIJPWPPrERJHxURfNVAOpMQOUQ,0,false,apify_google_maps_pilot,2026-09-05T10:43:22.105Z
AKSA for Trading and Contracting s.a.r.l,aksa-lb.com,http://aksa-lb.com/,ChIJRxjROfQXHxURGKNcKzTe0QY,Baabda,Construction and contracting,"Mkalles roundabout, Sin El Fil, Lebanon",Sin El Fil,+961 1 500 646,5,78,https://www.google.com/maps/search/?api=1&query=AKSA%20for%20Trading%20and%20Contracting%20s.a.r.l&query_place_id=ChIJRxjROfQXHxURGKNcKzTe0QY,0,false,apify_google_maps_pilot,2026-09-05T10:43:22.105Z
Abdo Baroud For Trading&Contarcting,,,ChIJP7-xNZc3HxURV6LGXMYGrqI,Baabda,Construction and contracting,"VPVX+GF8, Mtein, Lebanon",Mtein,+961 71 878 652,,,https://www.google.com/maps/search/?api=1&query=Abdo%20Baroud%20For%20Trading%26Contarcting&query_place_id=ChIJP7-xNZc3HxURV6LGXMYGrqI,0,false,apify_google_maps_pilot,2026-09-05T10:43:22.106Z
General Construction Company - GCC Lebanon,gccleb.com,http://www.gccleb.com/,ChIJU0QxdEU9HxURleAf2JhqwUw,Baabda,Construction and contracting,"VHHM+793, Lebanon",,+961 1 898 711,5,1,https://www.google.com/maps/search/?api=1&query=General%20Construction%20Company%20-%20GCC%20Lebanon&query_place_id=ChIJU0QxdEU9HxURleAf2JhqwUw,0,false,apify_google_maps_pilot,2026-09-05T10:43:22.106Z
MIC Modern Industries for Concrete SAL,,,ChIJOXdFZQBHHxUR0wVLnle55_Y,Baabda,Construction and contracting,"WPVH+99X, Abou Mizan, Lebanon",Abou Mizan,,5,1,https://www.google.com/maps/search/?api=1&query=MIC%20Modern%20Industries%20for%20Concrete%20SAL&query_place_id=ChIJOXdFZQBHHxUR0wVLnle55_Y,0,false,apify_google_maps_pilot,2026-09-05T10:43:22.106Z
Hmayed Ch,,,ChIJFRME2UI3HxUREsqhcXdXbuc,Baabda,Construction and contracting,"WQ45+F72, Mtein, Lebanon",Mtein,,,,https://www.google.com/maps/search/?api=1&query=Hmayed%20Ch&query_place_id=ChIJFRME2UI3HxUREsqhcXdXbuc,0,false,apify_google_maps_pilot,2026-09-05T10:43:22.106Z
Asha,,,ChIJ324lJAA3HxURmIt1kyvfYxs,Baabda,Construction and contracting,"WP3W+6HG, Mtein, Lebanon",Mtein,+961 3 132 578,,,https://www.google.com/maps/search/?api=1&query=Asha&query_place_id=ChIJ324lJAA3HxURmIt1kyvfYxs,0,false,apify_google_maps_pilot,2026-09-05T10:43:22.106Z
NEXT ENGINEERING s.a.r.l,,,ChIJ3RGtLx1IHxURki2hACAkxyg,Baabda,Construction and contracting,"Unnamed Road bteghrine facing civil defense, Bteghrine, Lebanon",Bteghrine,+961 70 105 704,5,4,https://www.google.com/maps/search/?api=1&query=NEXT%20ENGINEERING%20s.a.r.l&query_place_id=ChIJ3RGtLx1IHxURki2hACAkxyg,0,false,apify_google_maps_pilot,2026-09-05T10:43:22.106Z
Baskinta Commercial Center,,,ChIJpXAKEKdJHxUReyiq3UGyI6w,Baabda,Construction and contracting,"Baskinta, Lebanon",Baskinta,+961 4 250 117,4.5,11,https://www.google.com/maps/search/?api=1&query=Baskinta%20Commercial%20Center&query_place_id=ChIJpXAKEKdJHxUReyiq3UGyI6w,0,false,apify_google_maps_pilot,2026-09-05T10:43:22.106Z
Cabinet de mtein,,,ChIJB4NBQQA3HxURckOTi1a0zRE,Baabda,Construction and contracting,"VPVV+CG5, Mtein, Lebanon",Mtein,,,,https://www.google.com/maps/search/?api=1&query=Cabinet%20de%20mtein&query_place_id=ChIJB4NBQQA3HxURckOTi1a0zRE,0,false,apify_google_maps_pilot,2026-09-05T10:43:22.106Z
Tony Eid Hage,,,ChIJb12sHAA3HxURMwGK7MAspbM,Baabda,Construction and contracting,"VQPF+53Q, Aintoura, Lebanon",Aintoura,,,,https://www.google.com/maps/search/?api=1&query=Tony%20Eid%20Hage&query_place_id=ChIJb12sHAA3HxURMwGK7MAspbM,0,false,apify_google_maps_pilot,2026-09-05T10:43:22.106Z
YOUBNA s.a.r.l.,,,ChIJn41MjIw9HxURH4KkFUefO48,Baabda,Construction and contracting,"Chalet Suisse, Tawk Center, 3rd Floor, Fanar, Lebanon",Fanar,+961 1 902 413,5,1,https://www.google.com/maps/search/?api=1&query=YOUBNA%20s.a.r.l.&query_place_id=ChIJn41MjIw9HxURH4KkFUefO48,0,false,apify_google_maps_pilot,2026-09-05T10:43:22.663Z
STEEL MASTER,steelmaster.me,http://www.steelmaster.me/,ChIJrVR3DQA9HxUR8cwwqCPeTZE,Baabda,Construction and contracting,"VHRG+Q5G, Jdeideh, Lebanon",Jdeideh,+961 81 560 080,4.1,13,https://www.google.com/maps/search/?api=1&query=STEEL%20MASTER&query_place_id=ChIJrVR3DQA9HxUR8cwwqCPeTZE,0,false,apify_google_maps_pilot,2026-09-05T10:43:22.663Z
Bou Faysal for Contracting and Scaffolding,boufaysal.com,http://www.boufaysal.com/,ChIJB5T47soXHxURRzVmlA6M_-U,Baabda,Construction and contracting,"Electricity Road, Sad El Baouchriyeh, Lebanon",Sad El Baouchriyeh,,5,7,https://www.google.com/maps/search/?api=1&query=Bou%20Faysal%20for%20Contracting%20and%20Scaffolding&query_place_id=ChIJB5T47soXHxURRzVmlA6M_-U,0,false,apify_google_maps_pilot,2026-09-05T10:43:22.663Z
Mattar Log Homes,mattarhomes.com,http://mattarhomes.com/,ChIJOZY8U-Y_HxURnw_B_P2Lx5U,Baabda,Construction and contracting,"209, Dbayeh Highway Building, Dbayeh Service Rd, Lebanon",,+961 81 413 297,5,15,https://www.google.com/maps/search/?api=1&query=Mattar%20Log%20Homes&query_place_id=ChIJOZY8U-Y_HxURnw_B_P2Lx5U,0,false,apify_google_maps_pilot,2026-09-05T10:43:22.663Z
Majed construction and design,,,ChIJWzv-fSWbHhURP8kODGdDsQk,Nabatieh,Construction and contracting,"6CG5+RH8, Bir El Sanasel, Lebanon",Bir El Sanasel,+961 3 822 491,,,https://www.google.com/maps/search/?api=1&query=Majed%20construction%20and%20design&query_place_id=ChIJWzv-fSWbHhURP8kODGdDsQk,0,false,apify_google_maps_pilot,2026-09-05T10:53:59.510Z
Sakka construction,,,ChIJGW0_zGebHhUR4RoMaymn42A,Nabatieh,Construction and contracting,"elissar medical center, Soultanieh main road, Soultanieh, Lebanon",Soultanieh,+961 81 695 520,,,https://www.google.com/maps/search/?api=1&query=Sakka%20construction&query_place_id=ChIJGW0_zGebHhUR4RoMaymn42A,0,false,apify_google_maps_pilot,2026-09-05T10:53:59.512Z
Hussein salamy,,,ChIJlQyFZQGbHhURehMb7GNQI1c,Nabatieh,Construction and contracting,"6CJG+36M, Lebanon",,,,,https://www.google.com/maps/search/?api=1&query=Hussein%20salamy&query_place_id=ChIJlQyFZQGbHhURehMb7GNQI1c,0,false,apify_google_maps_pilot,2026-09-05T10:53:59.514Z
Issa Group,,,ChIJOT6fGACbHhURSqiHu6vmU0g,Nabatieh,Construction and contracting,"5CM8+X84, Tebnine, Lebanon",Tebnine,,,,https://www.google.com/maps/search/?api=1&query=Issa%20Group&query_place_id=ChIJOT6fGACbHhURSqiHu6vmU0g,0,false,apify_google_maps_pilot,2026-09-05T10:53:59.514Z
Fadi Azar Market,,,ChIJYUJT-3zFHhURWYDoTtOCdpg,Nabatieh,Retail/distribution/e-commerce,"CPJQ+828, Kfeir, Lebanon",Kfeir,,4.6,39,https://www.google.com/maps/search/?api=1&query=Fadi%20Azar%20Market&query_place_id=ChIJYUJT-3zFHhURWYDoTtOCdpg,0,false,apify_google_maps_pilot,2026-09-05T10:53:59.644Z
Al ahmadiye Super Market,,,ChIJuRvf2M3FHhURyhVpJS8iHhw,Nabatieh,Retail/distribution/e-commerce,"main street beside nafora- mimes- hasbaya, Lebanon",,+961 71 329 453,4.6,10,https://www.google.com/maps/search/?api=1&query=Al%20ahmadiye%20Super%20Market&query_place_id=ChIJuRvf2M3FHhURyhVpJS8iHhw,0,false,apify_google_maps_pilot,2026-09-05T10:53:59.645Z
Mini Market Amasha,,,ChIJw3VORCTHHhURNeK4W8Dv__g,Nabatieh,Retail/distribution/e-commerce,"CM26+GPG, Hasbaiyya, Lebanon",Hasbaiyya,+961 71 858 513,4.3,20,https://www.google.com/maps/search/?api=1&query=Mini%20Market%20Amasha&query_place_id=ChIJw3VORCTHHhURNeK4W8Dv__g,0,true,apify_google_maps_pilot,2026-09-05T10:53:59.645Z
مؤسسة أكرم مداح و اولاده للتجارة العامة,,,ChIJ7Y5E61HHHhURpa3K9HKKEtM,Nabatieh,Retail/distribution/e-commerce,"Mimess, Lebanon",Mimess,+961 81 758 713,5,1,https://www.google.com/maps/search/?api=1&query=%D9%85%D8%A4%D8%B3%D8%B3%D8%A9%20%D8%A3%D9%83%D8%B1%D9%85%20%D9%85%D8%AF%D8%A7%D8%AD%20%D9%88%20%D8%A7%D9%88%D9%84%D8%A7%D8%AF%D9%87%20%D9%84%D9%84%D8%AA%D8%AC%D8%A7%D8%B1%D8%A9%20%D8%A7%D9%84%D8%B9%D8%A7%D9%85%D8%A9&query_place_id=ChIJ7Y5E61HHHhURpa3K9HKKEtM,0,false,apify_google_maps_pilot,2026-09-05T10:53:59.646Z
Jocker Market,,,ChIJmdE1ZgDFHhURTHBOj-604ZE,Nabatieh,Retail/distribution/e-commerce,"CP97+VQX, Mimess, Lebanon",Mimess,+961 79 103 118,,,https://www.google.com/maps/search/?api=1&query=Jocker%20Market&query_place_id=ChIJmdE1ZgDFHhURTHBOj-604ZE,0,false,apify_google_maps_pilot,2026-09-05T10:53:59.646Z
HSS (Houssam Smart Solutions),,,ChIJC3iKf47HHhURSNokZeOhF3U,Nabatieh,Retail/distribution/e-commerce,"CM2J+69C, Hasbaiyya, Lebanon",Hasbaiyya,+961 76 973 713,4,1,https://www.google.com/maps/search/?api=1&query=HSS%20(Houssam%20Smart%20Solutions)&query_place_id=ChIJC3iKf47HHhURSNokZeOhF3U,0,false,apify_google_maps_pilot,2026-09-05T10:53:59.646Z
محلات السلام,,,ChIJXb1inlPHHhURoi64mjxmcvo,Nabatieh,Retail/distribution/e-commerce,"9MXF+RQR, Hasbaiyya, Lebanon",Hasbaiyya,+961 70 604 009,5,3,https://www.google.com/maps/search/?api=1&query=%D9%85%D8%AD%D9%84%D8%A7%D8%AA%20%D8%A7%D9%84%D8%B3%D9%84%D8%A7%D9%85&query_place_id=ChIJXb1inlPHHhURoi64mjxmcvo,0,false,apify_google_maps_pilot,2026-09-05T10:53:59.646Z
ELECTROHOME,,,ChIJy6e8nUrHHhUR3kgmDhdjshk,Nabatieh,Retail/distribution/e-commerce,"Main Road, Hasbaiyya, Lebanon",Hasbaiyya,+961 3 305 828,5,1,https://www.google.com/maps/search/?api=1&query=ELECTROHOME&query_place_id=ChIJy6e8nUrHHhUR3kgmDhdjshk,0,false,apify_google_maps_pilot,2026-09-05T10:53:59.646Z
Gharzeldeen market,,,ChIJwQnk6DDPHhUR0OoZ3Bbi0GY,Nabatieh,Retail/distribution/e-commerce,"CPHR+J87, Kfeir, Lebanon",Kfeir,,,,https://www.google.com/maps/search/?api=1&query=Gharzeldeen%20market&query_place_id=ChIJwQnk6DDPHhUR0OoZ3Bbi0GY,0,false,apify_google_maps_pilot,2026-09-05T10:53:59.647Z
بدوي للإنارة,,,ChIJy7VKQu7HHhURqCYG4tzFXUc,Nabatieh,Retail/distribution/e-commerce,"9MWG+WV2, Hasbaiyya, Lebanon",Hasbaiyya,+961 71 243 893,5,1,https://www.google.com/maps/search/?api=1&query=%D8%A8%D8%AF%D9%88%D9%8A%20%D9%84%D9%84%D8%A5%D9%86%D8%A7%D8%B1%D8%A9&query_place_id=ChIJy7VKQu7HHhURqCYG4tzFXUc,0,false,apify_google_maps_pilot,2026-09-05T10:53:59.647Z
Khayrat Jnoubna - خيرات جنوبنا,,,ChIJOdGMl7HFHhURzuzvfDrt7Po,Nabatieh,Retail/distribution/e-commerce,"CM3Q+6F4, Hasbaiyya, Lebanon",Hasbaiyya,+961 3 104 303,5,1,https://www.google.com/maps/search/?api=1&query=Khayrat%20Jnoubna%20-%20%D8%AE%D9%8A%D8%B1%D8%A7%D8%AA%20%D8%AC%D9%86%D9%88%D8%A8%D9%86%D8%A7&query_place_id=ChIJOdGMl7HFHhURzuzvfDrt7Po,0,false,apify_google_maps_pilot,2026-09-05T10:53:59.647Z
Best Brand Outlet Hasbaya,,,ChIJ6XDdB-THHhURP2CrPHUimX4,Nabatieh,Retail/distribution/e-commerce,"CM27+Q86, Hasbaiyya, Lebanon",Hasbaiyya,,,,https://www.google.com/maps/search/?api=1&query=Best%20Brand%20Outlet%20Hasbaya&query_place_id=ChIJ6XDdB-THHhURP2CrPHUimX4,0,false,apify_google_maps_pilot,2026-09-05T10:53:59.649Z
خلة الحمة,,,ChIJ_d1m8QCbHhURdP0m1PGKvw0,Nabatieh,Construction and contracting,"Tebnine, Lebanon",Tebnine,,5,1,https://www.google.com/maps/search/?api=1&query=%D8%AE%D9%84%D8%A9%20%D8%A7%D9%84%D8%AD%D9%85%D8%A9&query_place_id=ChIJ_d1m8QCbHhURdP0m1PGKvw0,0,false,apify_google_maps_pilot,2026-09-05T10:54:00.369Z
Tamerieh,,,ChIJOcdcGgCbHhUR5wQV9SijYC8,Nabatieh,Construction and contracting,"6FQ2+6P, Touline, Lebanon",Touline,,5,1,https://www.google.com/maps/search/?api=1&query=Tamerieh&query_place_id=ChIJOcdcGgCbHhUR5wQV9SijYC8,0,false,apify_google_maps_pilot,2026-09-05T10:54:00.369Z
Al Amine house,,,ChIJWRuLi1ybHhUR0aO6jCqMjMM,Nabatieh,Construction and contracting,"5FQ9+4J, Chaqra, Lebanon",Chaqra,,5,1,https://www.google.com/maps/search/?api=1&query=Al%20Amine%20house&query_place_id=ChIJWRuLi1ybHhUR0aO6jCqMjMM,0,false,apify_google_maps_pilot,2026-09-05T10:54:00.370Z
معرض حسن رشيد للبلاط والحجر,,,ChIJOZUWefCbHhURWHDQsvWNgBw,Nabatieh,Construction and contracting,"59QR+8C8, Haris, Lebanon",Haris,,,,https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B9%D8%B1%D8%B6%20%D8%AD%D8%B3%D9%86%20%D8%B1%D8%B4%D9%8A%D8%AF%20%D9%84%D9%84%D8%A8%D9%84%D8%A7%D8%B7%20%D9%88%D8%A7%D9%84%D8%AD%D8%AC%D8%B1&query_place_id=ChIJOZUWefCbHhURWHDQsvWNgBw,0,false,apify_google_maps_pilot,2026-09-05T10:54:00.370Z
Chawki Abou El Ezz Market,,,ChIJQWzZEJnFHhUR9Hka6r_jDIo,Nabatieh,Retail/distribution/e-commerce,"عام, Kfeir, Lebanon",Kfeir,+961 71 112 830,,,https://www.google.com/maps/search/?api=1&query=Chawki%20Abou%20El%20Ezz%20Market&query_place_id=ChIJQWzZEJnFHhUR9Hka6r_jDIo,0,false,apify_google_maps_pilot,2026-09-05T10:54:00.488Z
"زيت زيتون Olive oil , organic",,,ChIJdQKLUtLFHhURAZrIKWm8sOI,Nabatieh,Retail/distribution/e-commerce,"CPC6+CJF, Bathaniyeh, Lebanon",Bathaniyeh,+961 71 329 453,5,1,https://www.google.com/maps/search/?api=1&query=%D8%B2%D9%8A%D8%AA%20%D8%B2%D9%8A%D8%AA%D9%88%D9%86%20Olive%20oil%20%2C%20organic&query_place_id=ChIJdQKLUtLFHhURAZrIKWm8sOI,0,false,apify_google_maps_pilot,2026-09-05T10:54:00.490Z
تعاونية الأمل,,,ChIJM9HO86PFHhUROAy__ZK-88w,Nabatieh,Retail/distribution/e-commerce,"CPCP+2VJ, Khalwat, Lebanon",Khalwat,,,,https://www.google.com/maps/search/?api=1&query=%D8%AA%D8%B9%D8%A7%D9%88%D9%86%D9%8A%D8%A9%20%D8%A7%D9%84%D8%A3%D9%85%D9%84&query_place_id=ChIJM9HO86PFHhUROAy__ZK-88w,0,false,apify_google_maps_pilot,2026-09-05T10:54:00.490Z
فرن الميمساني,,,ChIJjSDJz3HFHhURkD1GU8zR3ew,Nabatieh,Retail/distribution/e-commerce,"CP95+8Q6, Mimess, Lebanon",Mimess,+961 76 921 223,5,1,https://www.google.com/maps/search/?api=1&query=%D9%81%D8%B1%D9%86%20%D8%A7%D9%84%D9%85%D9%8A%D9%85%D8%B3%D8%A7%D9%86%D9%8A&query_place_id=ChIJjSDJz3HFHhURkD1GU8zR3ew,0,false,apify_google_maps_pilot,2026-09-05T10:54:00.490Z
Mini market zohair,,,ChIJNYg9fgDPHhURBhLHWFm4d_M,Nabatieh,Retail/distribution/e-commerce,"CPHV+QGH, Kfeir, Lebanon",Kfeir,+961 71 304 217,5,1,https://www.google.com/maps/search/?api=1&query=Mini%20market%20zohair&query_place_id=ChIJNYg9fgDPHhURBhLHWFm4d_M,0,true,apify_google_maps_pilot,2026-09-05T10:54:01.269Z
Alameh super market,,,ChIJW61pbYTFHhURFPDSejf2gmQ,Nabatieh,Retail/distribution/e-commerce,"CPC6+5RP, Mimess, Lebanon",Mimess,+961 71 808 515,4.6,5,https://www.google.com/maps/search/?api=1&query=Alameh%20super%20market&query_place_id=ChIJW61pbYTFHhURFPDSejf2gmQ,0,false,apify_google_maps_pilot,2026-09-05T10:54:01.269Z
Shawki Abou Omar Mahmoud Al Aysami,,,ChIJrflIXADPHhURO0Y8C3-DV3o,Nabatieh,Retail/distribution/e-commerce,"CPPX+34J, Kfeir, Lebanon",Kfeir,,,,https://www.google.com/maps/search/?api=1&query=Shawki%20Abou%20Omar%20Mahmoud%20Al%20Aysami&query_place_id=ChIJrflIXADPHhURO0Y8C3-DV3o,0,false,apify_google_maps_pilot,2026-09-05T10:54:01.269Z
سوق الجملة,,,ChIJf5vVYD_FHhURQ3q4P7XLgC0,Nabatieh,Retail/distribution/e-commerce,"CP23+X2V, Ain Qenya, Lebanon",Ain Qenya,,,,https://www.google.com/maps/search/?api=1&query=%D8%B3%D9%88%D9%82%20%D8%A7%D9%84%D8%AC%D9%85%D9%84%D8%A9&query_place_id=ChIJf5vVYD_FHhURQ3q4P7XLgC0,0,false,apify_google_maps_pilot,2026-09-05T10:54:01.269Z
Hasbaya model,,,ChIJteAXrHnFHhURnMKX7xnciB8,Nabatieh,Retail/distribution/e-commerce,"CP24+M4, Ain Qana, Lebanon",Ain Qana,+961 71 254 762,,,https://www.google.com/maps/search/?api=1&query=Hasbaya%20model&query_place_id=ChIJteAXrHnFHhURnMKX7xnciB8,0,false,apify_google_maps_pilot,2026-09-05T10:54:01.269Z
BOUBSTERITTO,,,ChIJzZt7YcbRHhURrsq28AQy-bY,Nabatieh,Retail/distribution/e-commerce,"FP7V+PFP, Lebanon",,,5,1,https://www.google.com/maps/search/?api=1&query=BOUBSTERITTO&query_place_id=ChIJzZt7YcbRHhURrsq28AQy-bY,0,false,apify_google_maps_pilot,2026-09-05T10:54:01.271Z
Ain kinia,,,ChIJk2gRbADFHhURRFtmvtuDN_M,Nabatieh,Retail/distribution/e-commerce,"CP33+2RG, Ain Qenya, Lebanon",Ain Qenya,,,,https://www.google.com/maps/search/?api=1&query=Ain%20kinia&query_place_id=ChIJk2gRbADFHhURRFtmvtuDN_M,0,false,apify_google_maps_pilot,2026-09-05T10:54:01.271Z
Sam services,,,ChIJ6c62DJPFHhURowbnS7UsoNg,Nabatieh,Retail/distribution/e-commerce,"CP97+Q2F, Mimess, Lebanon",Mimess,+961 70 919 074,4.2,5,https://www.google.com/maps/search/?api=1&query=Sam%20services&query_place_id=ChIJ6c62DJPFHhURowbnS7UsoNg,0,false,apify_google_maps_pilot,2026-09-05T10:54:01.275Z
محل عادل ذياب - Adel diab store,,,ChIJS3GszLnFHhURJeLjNaIDEVU,Nabatieh,Retail/distribution/e-commerce,"CM3Q+887, Unnamed Road, Zaghla, Lebanon",Zaghla,+961 7 553 035,5,1,https://www.google.com/maps/search/?api=1&query=%D9%85%D8%AD%D9%84%20%D8%B9%D8%A7%D8%AF%D9%84%20%D8%B0%D9%8A%D8%A7%D8%A8%20-%20Adel%20diab%20store&query_place_id=ChIJS3GszLnFHhURJeLjNaIDEVU,0,false,apify_google_maps_pilot,2026-09-05T10:54:01.275Z
Youssef kazila (venus),,,ChIJKVUbdADHHhURL-7KwqmQ0Zo,Nabatieh,Retail/distribution/e-commerce,"CM2C+H86, Hasbaiyya, Lebanon",Hasbaiyya,,,,https://www.google.com/maps/search/?api=1&query=Youssef%20kazila%20(venus)&query_place_id=ChIJKVUbdADHHhURL-7KwqmQ0Zo,0,false,apify_google_maps_pilot,2026-09-05T10:54:02.093Z
دكانة عمك حسين,,,ChIJHe-lUq_RHhURqZxURP9_mSU,Nabatieh,Retail/distribution/e-commerce,"FPFX+W2, Lebanon",,,5,6,https://www.google.com/maps/search/?api=1&query=%D8%AF%D9%83%D8%A7%D9%86%D8%A9%20%D8%B9%D9%85%D9%83%20%D8%AD%D8%B3%D9%8A%D9%86&query_place_id=ChIJHe-lUq_RHhURqZxURP9_mSU,0,false,apify_google_maps_pilot,2026-09-05T10:54:02.095Z
LJI maintenance,,,ChIJtXfbRx7FHhURzrTkvm4El_k,Nabatieh,Retail/distribution/e-commerce,"CP97+QX7, Mimess, Lebanon",Mimess,+961 3 642 796,,,https://www.google.com/maps/search/?api=1&query=LJI%20maintenance&query_place_id=ChIJtXfbRx7FHhURzrTkvm4El_k,0,false,apify_google_maps_pilot,2026-09-05T10:54:02.095Z
Najm group & star plast,,,ChIJoakFQV_FHhURYS7yTk5W1kk,Nabatieh,Retail/distribution/e-commerce,"CPV4+HRC, Rachaiya - Marjaayoun Rd, Kawkaba, Lebanon",Kawkaba,,,,https://www.google.com/maps/search/?api=1&query=Najm%20group%20%26%20star%20plast&query_place_id=ChIJoakFQV_FHhURYS7yTk5W1kk,0,false,apify_google_maps_pilot,2026-09-05T10:54:02.095Z
Hamze Construction,,,ChIJo0AcwW_tHhURiJ0KT0b69cE,Nabatieh,Construction and contracting,"CCV3+G65, Nabatieh, Lebanon",Nabatieh,+961 71 412 005,5,4,https://www.google.com/maps/search/?api=1&query=Hamze%20Construction&query_place_id=ChIJo0AcwW_tHhURiJ0KT0b69cE,0,false,apify_google_maps_pilot,2026-09-05T10:54:06.039Z
Speed Construction and Electric,,,ChIJObvMYsXtHhURNS0DDdljLUY,Nabatieh,Construction and contracting,"C9VX+XR, Zefta, Lebanon",Zefta,,5,1,https://www.google.com/maps/search/?api=1&query=Speed%20Construction%20and%20Electric&query_place_id=ChIJObvMYsXtHhURNS0DDdljLUY,0,false,apify_google_maps_pilot,2026-09-05T10:54:06.040Z
ZTC Company,,,ChIJn4wseFjrHhURhtjiW_HYPUI,Nabatieh,Construction and contracting,"Habbouch, Lebanon",Habbouch,+961 78 863 463,4.7,3,https://www.google.com/maps/search/?api=1&query=ZTC%20Company&query_place_id=ChIJn4wseFjrHhURhtjiW_HYPUI,0,false,apify_google_maps_pilot,2026-09-05T10:54:06.040Z
Fares Construction And Trading,,,ChIJ78rFwyjtHhUReJxb9tnVtlk,Nabatieh,Construction and contracting,"محطة الضاوي للمحروقات - Dawi Station, Main road in face of, Zefta, Lebanon",Zefta,+961 3 814 421,,,https://www.google.com/maps/search/?api=1&query=Fares%20Construction%20And%20Trading&query_place_id=ChIJ78rFwyjtHhUReJxb9tnVtlk,0,false,apify_google_maps_pilot,2026-09-05T10:54:06.040Z
PRO aluminium,,,ChIJd5imWgDrHhURHJHpNGDsLR0,Nabatieh,Construction and contracting,"CF3H+39M, Habbouch, Lebanon",Habbouch,+961 70 997 688,5,1,https://www.google.com/maps/search/?api=1&query=PRO%20aluminium&query_place_id=ChIJd5imWgDrHhURHJHpNGDsLR0,0,false,apify_google_maps_pilot,2026-09-05T10:54:06.040Z
Samar,,,ChIJ09WPewjpHhURF6foS2XfJuo,Nabatieh,Construction and contracting,"FGM9+88, Jbaa, Lebanon",Jbaa,,,,https://www.google.com/maps/search/?api=1&query=Samar&query_place_id=ChIJ09WPewjpHhURF6foS2XfJuo,0,false,apify_google_maps_pilot,2026-09-05T10:54:06.040Z
