canonical_name,normalized_domain,website,place_ids,regions,categories,address,city,phone,rating,reviews_count,google_maps_url,duplicate_count,flagged_for_review,source,scraped_at
Al Manhal Development & Construction L.L.C,almanhalconstruction.com,http://almanhalconstruction.com/,ChIJhd14ygpmXj4RzrHdjM2TfB4,Abu Dhabi,Construction company,"M3, BLDG - 9 Ar Rihayat St - Al Hisn - W4 - Abu Dhabi - United Arab Emirates",,+971 2 667 8581,5.0,10,https://www.google.com/maps/search/?api=1&query=Al%20Manhal%20Development%20%26%20Construction%20L.L.C&query_place_id=ChIJhd14ygpmXj4RzrHdjM2TfB4,1,,apify_google_maps_run-abudhabi-g3,2026-09-07T11:21:32.238Z
Al Marona Accounting and Bookkeeping,almarona.com,https://www.almarona.com/,ChIJIfcYWHZDXz4RY14OaM4Qc-Q,Dubai,Accounting firm,"Office# 104 Crystal Business Center, Near ADCB Metro Station - Dubai - United Arab Emirates",,+971 50 271 3801,5.0,50,https://www.google.com/maps/search/?api=1&query=Al%20Marona%20Accounting%20and%20Bookkeeping&query_place_id=ChIJIfcYWHZDXz4RY14OaM4Qc-Q,1,,apify_google_maps_run-dubai-g3,2026-09-07T11:20:54.868Z
Al Mejdaf,mejdaf.com,http://mejdaf.com/,ChIJxRFXj91DXz4R6LIF_0HG7O4,Dubai,Electronics store,10 47a St - Al Karama - Dubai - United Arab Emirates,,+966 11 419 2112,5.0,8,https://www.google.com/maps/search/?api=1&query=Al%20Mejdaf&query_place_id=ChIJxRFXj91DXz4R6LIF_0HG7O4,1,,apify_google_maps_run-dubai-g4,2026-09-07T11:22:12.241Z
Al Moosa Clinics & Day Surgery Center (Since 1978) الموسى لجراحات اليوم الواحد,almoosaclinics.com,https://almoosaclinics.com/,ChIJF2lZjP9CXz4Rs3dyhfmB0t8,Dubai,Medical Center,30B St - Jumeirah - Jumeira First - Dubai - United Arab Emirates,,+971 4 345 2999,4.6,320,https://www.google.com/maps/search/?api=1&query=Al%20Moosa%20Clinics%20%26%20Day%20Surgery%20Center%20(Since%201978)%20%D8%A7%D9%84%D9%85%D9%88%D8%B3%D9%89%20%D9%84%D8%AC%D8%B1%D8%A7%D8%AD%D8%A7%D8%AA%20%D8%A7%D9%84%D9%8A%D9%88%D9%85%20%D8%A7%D9%84%D9%88%D8%A7%D8%AD%D8%AF&query_place_id=ChIJF2lZjP9CXz4Rs3dyhfmB0t8,1,,apify_google_maps_run-dubai-g4,2026-09-07T11:22:19.432Z
Al NISR Roads and Building Contracting - Branch of Abu Dhabi,nisr.ae,http://www.nisr.ae/,ChIJB-cCA4FoXj4ROVP7xfPvWsQ,Abu Dhabi,Construction company,Muroor Street Al Ittihad Newspaper signal - Abu Dhabi - United Arab Emirates,,+971 2 448 5969,4.6,10,https://www.google.com/maps/search/?api=1&query=Al%20NISR%20Roads%20and%20Building%20Contracting%20-%20Branch%20of%20Abu%20Dhabi&query_place_id=ChIJB-cCA4FoXj4ROVP7xfPvWsQ,1,,apify_google_maps_run-abudhabi-g3,2026-09-07T11:21:31.443Z
Al Rabiah Trading Co LLC,alrabiahtrading.com,http://www.alrabiahtrading.com/,ChIJ5QVZznZDXz4R0zQ7G8XzUys,Dubai,Store,"Karama, Nr Karama Metro Stn - Dubai - United Arab Emirates",,+971 4 320 3744,1.0,2,https://www.google.com/maps/search/?api=1&query=Al%20Rabiah%20Trading%20Co%20LLC&query_place_id=ChIJ5QVZznZDXz4R0zQ7G8XzUys,1,,apify_google_maps_run-dubai-g4,2026-09-07T11:22:12.241Z
Al Sahel Cargo & Clearing LLC,alsahalgroup.com,http://www.alsahalgroup.com/,ChIJ9zweZWBmXj4RalnJBIBMqiY,Abu Dhabi,Logistics service,Km building (Old Fujairah - Hamdan Bin Mohammed St - behind sun and sports - Al Danah - Zone 1 - Abu Dhabi - United Arab Emirates,,+971 2 672 4133,5.0,21,https://www.google.com/maps/search/?api=1&query=Al%20Sahel%20Cargo%20%26%20Clearing%20LLC&query_place_id=ChIJ9zweZWBmXj4RalnJBIBMqiY,1,,apify_google_maps_run-abudhabi-g3,2026-09-07T11:21:31.239Z
Al salam Technical Works,,,ChIJi0iqqVFDXz4RRQZgOovUB9I,Dubai,Electronics store,29 35th St - Al Jafiliya - Dubai - United Arab Emirates,,+971 50 873 7504,4.7,3,https://www.google.com/maps/search/?api=1&query=Al%20salam%20Technical%20Works&query_place_id=ChIJi0iqqVFDXz4RRQZgOovUB9I,1,,apify_google_maps_run-dubai-g4,2026-09-07T11:22:12.990Z
Al Saqr Accounting and Bookkeeping,alsaqr-uae.com,http://www.alsaqr-uae.com/,ChIJdzL-eqVDXz4Rk4j0v6TNg-U,Dubai,Accounting firm,Al Karama - Dubai - United Arab Emirates,,+971 55 316 7569,5.0,25,https://www.google.com/maps/search/?api=1&query=Al%20Saqr%20Accounting%20and%20Bookkeeping&query_place_id=ChIJdzL-eqVDXz4Rk4j0v6TNg-U,1,,apify_google_maps_run-dubai-g3,2026-09-07T11:20:54.868Z
Al Shamikha Prestige Phones - Anker,,,ChIJfQ8KGA41Xj4RyZqM0lrC4CQ,Abu Dhabi,Electronics store,Makani Mall - Abu Dhabi - United Arab Emirates,,+971 55 895 7773,4.6,60,https://www.google.com/maps/search/?api=1&query=Al%20Shamikha%20Prestige%20Phones%20-%20Anker&query_place_id=ChIJfQ8KGA41Xj4RyZqM0lrC4CQ,1,,apify_google_maps_run-abudhabi-g4,2026-09-07T11:24:23.817Z
Al taher interiors,,,ChIJ4WvPPN45Xj4RX8QXoUR7TuE,Abu Dhabi,Interior designer,8GGM+JM6 - Mohamed Bin Zayed City - ME11 - Abu Dhabi - United Arab Emirates,,+971 50 282 1547,4.5,2,https://www.google.com/maps/search/?api=1&query=Al%20taher%20interiors&query_place_id=ChIJ4WvPPN45Xj4RX8QXoUR7TuE,1,,apify_google_maps_run-abudhabi-g1,2026-09-07T11:26:49.179Z
AL TAJ CARGO - Dubai,altajcargo.com,https://www.altajcargo.com/,ChIJG_gPSsBDXz4RMx5SBzs3Vvs,Dubai,Freight forwarding service,near Hot Fish Restaurant - Al Karama - Dubai - United Arab Emirates,,+971 4 320 8494,4.9,208,https://www.google.com/maps/search/?api=1&query=AL%20TAJ%20CARGO%20-%20Dubai&query_place_id=ChIJG_gPSsBDXz4RMx5SBzs3Vvs,1,,apify_google_maps_run-dubai-g3,2026-09-07T11:20:59.149Z
Al Takdar,,,ChIJWShraABLXj4RSc_jmBDPzFk,Abu Dhabi,Electronics store,CPG7+95X - Al Falah - FA8 - Abu Dhabi - United Arab Emirates,,+971 55 949 3265,5.0,1,https://www.google.com/maps/search/?api=1&query=Al%20Takdar&query_place_id=ChIJWShraABLXj4RSc_jmBDPzFk,1,,apify_google_maps_run-abudhabi-g4,2026-09-07T11:24:23.818Z
Al Turath Engineering Consultant LLC,tec.ae,http://www.tec.ae/,ChIJ6WpTyTpDXz4RnU2K9tknlO0,Dubai,Engineering consultant,Al Maya building - Al Mankhool Rd - Mankhool - Dubai - United Arab Emirates,,+971 4 355 5859,4.4,91,https://www.google.com/maps/search/?api=1&query=Al%20Turath%20Engineering%20Consultant%20LLC&query_place_id=ChIJ6WpTyTpDXz4RnU2K9tknlO0,1,,apify_google_maps_run-dubai-g1,2026-09-07T11:25:38.727Z
"Al Usood Cargo, Abu Dhabi",alusood.com,https://alusood.com/,ChIJpcBe9bdnXj4RYgtSioz6-YE,Abu Dhabi,Logistics service,14 شارع البِري - Al Danah - Zone 1 - Abu Dhabi - United Arab Emirates,,+971 2 632 1717,4.1,214,https://www.google.com/maps/search/?api=1&query=Al%20Usood%20Cargo%2C%20Abu%20Dhabi&query_place_id=ChIJpcBe9bdnXj4RYgtSioz6-YE,1,,apify_google_maps_run-abudhabi-g3,2026-09-07T11:21:31.241Z
Al Wasel Site Office,,,ChIJiUfO0AVDXz4R2xfP1mvL_08,Dubai,Construction company,67WG+JCJ - Madinat Dubai Al Melaheyah - Al Mina - Dubai - United Arab Emirates,,+971 4 326 5109,4.1,7,https://www.google.com/maps/search/?api=1&query=Al%20Wasel%20Site%20Office&query_place_id=ChIJiUfO0AVDXz4R2xfP1mvL_08,1,,apify_google_maps_run-dubai-g3,2026-09-07T11:20:54.705Z
Alharam general contracting and design,,,ChIJTf6VOAA5Xj4RRlv21qXQoTM,Abu Dhabi,Interior designer,Dolphin street - Mohamed Bin Zayed City - ME11 - Abu Dhabi - United Arab Emirates,,+971 50 100 3549,5.0,1,https://www.google.com/maps/search/?api=1&query=Alharam%20general%20contracting%20and%20design&query_place_id=ChIJTf6VOAA5Xj4RRlv21qXQoTM,1,,apify_google_maps_run-abudhabi-g1,2026-09-07T11:26:51.338Z
AlHesabat Financial Consulting,alhesabat.ae,https://www.alhesabat.ae/,ChIJEVCQz7l9haQRmVnQG3Aa7zg,Abu Dhabi,Accounting firm,,,+971 50 476 1629,,,https://www.google.com/maps/search/?api=1&query=AlHesabat%20Financial%20Consulting&query_place_id=ChIJEVCQz7l9haQRmVnQG3Aa7zg,1,,apify_google_maps_run-abudhabi-g3,2026-09-07T11:21:40.319Z
Align Engineering Consultants & Interior Design,,,ChIJ865dlcxcXz4R3pmVGAZs4fk,Dubai,Engineering consultant,10 Al Maktoum Rd - Riggat Al Buteen - Dubai - United Arab Emirates,,+971 4 224 1020,4.7,18,https://www.google.com/maps/search/?api=1&query=Align%20Engineering%20Consultants%20%26%20Interior%20Design&query_place_id=ChIJ865dlcxcXz4R3pmVGAZs4fk,1,,apify_google_maps_run-dubai-g1,2026-09-07T11:26:01.109Z
Alliance Architectural Engineering Consultants,allianceaec.com,http://www.allianceaec.com/,ChIJ0VqwKn1DXz4R-1-VcG9CHmc,Dubai,Architecture firm,"Sama Tower, Office Nr - 405, Floor Level - 4 Sheikh Zayed Rd - Dubai - United Arab Emirates",,+971 4 355 9779,5.0,3,https://www.google.com/maps/search/?api=1&query=Alliance%20Architectural%20Engineering%20Consultants&query_place_id=ChIJ0VqwKn1DXz4R-1-VcG9CHmc,1,,apify_google_maps_run-dubai-g1,2026-09-07T11:25:47.623Z
Almasar Engineering Consultants,,,ChIJWz-Tobs4Xj4Rl9MkRq--0Fo,Abu Dhabi,Engineering consultant,Mohamed Bin Zayed City - ME11 - Abu Dhabi - United Arab Emirates,,+971 50 533 3015,4.5,29,https://www.google.com/maps/search/?api=1&query=Almasar%20Engineering%20Consultants&query_place_id=ChIJWz-Tobs4Xj4Rl9MkRq--0Fo,1,,apify_google_maps_run-abudhabi-g1,2026-09-07T11:26:39.176Z
Almed Retail General Trading LLC,almedretail.com,http://almedretail.com/,ChIJO0z7-QRDXz4RmsjICBWPAwc,Dubai,Corporate office,Trade Center First - Dubai - United Arab Emirates,,+971 4 320 3930,4.0,10,https://www.google.com/maps/search/?api=1&query=Almed%20Retail%20General%20Trading%20LLC&query_place_id=ChIJO0z7-QRDXz4RmsjICBWPAwc,1,,apify_google_maps_run-dubai-g4,2026-09-07T11:22:12.239Z
Almeraj Star Electronics Trading,,,ChIJgZn9dwRDXz4Rb-rRLCouxvM,Dubai,Electronics store,12 2B St - Al Hudaiba - Dubai - United Arab Emirates,,+971 4 351 9226,5.0,2,https://www.google.com/maps/search/?api=1&query=Almeraj%20Star%20Electronics%20Trading&query_place_id=ChIJgZn9dwRDXz4Rb-rRLCouxvM,1,,apify_google_maps_run-dubai-g4,2026-09-07T11:22:12.240Z
ALNURR LOGISTICS SERVICE,,,ChIJjedvZwVDXz4RV7cMnJtHDwY,Dubai,Logistics service,"Alnurr complex D1, D2 - Al Mina St - Dubai - United Arab Emirates",,,3.7,3,https://www.google.com/maps/search/?api=1&query=ALNURR%20LOGISTICS%20SERVICE&query_place_id=ChIJjedvZwVDXz4RV7cMnJtHDwY,1,,apify_google_maps_run-dubai-g3,2026-09-07T11:20:59.150Z
Altimus Office Supplies & Stationery Abu Dhabi,altimus.ae,https://www.altimus.ae/,ChIJdU-LnCNmXj4RbtxZ8-jpI0o,Abu Dhabi,Office supply store,,,+971 2 626 7716,4.8,112,https://www.google.com/maps/search/?api=1&query=Altimus%20Office%20Supplies%20%26%20Stationery%20Abu%20Dhabi&query_place_id=ChIJdU-LnCNmXj4RbtxZ8-jpI0o,1,,apify_google_maps_run-abudhabi-g4,2026-09-07T11:24:23.817Z
Alturath Alomrani Engineering consultants التراث العمراني للاستشارات الهندسية,turatheng.com,http://www.turatheng.com/,ChIJ67kfuMFDXz4RFXshd3PfXyk,Dubai,Engineering consultant,Latifa Tower - B1403 - Sheikh Zayed Rd - Trade Center First - Dubai - United Arab Emirates,,+971 50 845 0087,4.1,22,https://www.google.com/maps/search/?api=1&query=Alturath%20Alomrani%20Engineering%20consultants%20%D8%A7%D9%84%D8%AA%D8%B1%D8%A7%D8%AB%20%D8%A7%D9%84%D8%B9%D9%85%D8%B1%D8%A7%D9%86%D9%8A%20%D9%84%D9%84%D8%A7%D8%B3%D8%AA%D8%B4%D8%A7%D8%B1%D8%A7%D8%AA%20%D8%A7%D9%84%D9%87%D9%86%D8%AF%D8%B3%D9%8A%D8%A9&query_place_id=ChIJ67kfuMFDXz4RFXshd3PfXyk,1,,apify_google_maps_run-dubai-g1,2026-09-07T11:25:48.893Z
Am Audit,amaudit.ae,https://amaudit.ae/,ChIJYWwaY3NnXj4Rx8p_iBfchB4,Abu Dhabi,Auditor,"Sky Tower - Office 2905, D147, Floor 29 - Al Reem Island - Shams Abu Dhabi - Abu Dhabi - United Arab Emirates",,+971 2 555 4422,,,https://www.google.com/maps/search/?api=1&query=Am%20Audit&query_place_id=ChIJYWwaY3NnXj4Rx8p_iBfchB4,1,,apify_google_maps_run-abudhabi-g3,2026-09-07T11:21:35.965Z
AM consult Architects and Engineering LLC,,,ChIJY-BzlRs5Xj4RZmHHlwo8BuY,Abu Dhabi,Engineering consultant,Mohamed Bin Zayed City - ME12 - Abu Dhabi - United Arab Emirates,,+971 55 347 4554,4.7,24,https://www.google.com/maps/search/?api=1&query=AM%20consult%20Architects%20and%20Engineering%20LLC&query_place_id=ChIJY-BzlRs5Xj4RZmHHlwo8BuY,1,,apify_google_maps_run-abudhabi-g1,2026-09-07T11:26:41.736Z
AMA Global Audit Tax Advisory,amaaudit.com,https://www.amaaudit.com/,ChIJVzhMJDNnXj4RhGgVuwuhG7I,Abu Dhabi,Accounting firm,"F9P7+FPQ Office 204, Al Otaiba Tower - Electra St - Al Danah - Zone 1 - Abu Dhabi - United Arab Emirates",,+971 58 574 3224,4.8,260,https://www.google.com/maps/search/?api=1&query=AMA%20Global%20Audit%20Tax%20Advisory&query_place_id=ChIJVzhMJDNnXj4RhGgVuwuhG7I,1,,apify_google_maps_run-abudhabi-g3,2026-09-07T11:21:35.966Z
amazingparadiseuae,,,ChIJBdRoAnt8fygR762TH4VM18g,Abu Dhabi,Landscape designer,,,+971 56 952 2497,,,https://www.google.com/maps/search/?api=1&query=amazingparadiseuae&query_place_id=ChIJBdRoAnt8fygR762TH4VM18g,1,,apify_google_maps_run-abudhabi-g1,2026-09-07T11:26:43.753Z
AMIT Care Services LLC | Al Meena,amitcare.com,https://www.amitcare.com/,ChIJE9rpae1mXj4RKKwYVCC32Bs,Abu Dhabi,Marine supply store,Al Meena St - behind Capital Hotel - Tourist Club Area - E13 - Abu Dhabi - United Arab Emirates,,+971 2 673 3456,4.4,281,https://www.google.com/maps/search/?api=1&query=AMIT%20Care%20Services%20LLC%20%7C%20Al%20Meena&query_place_id=ChIJE9rpae1mXj4RKKwYVCC32Bs,1,,apify_google_maps_run-abudhabi-g4,2026-09-07T11:24:18.120Z
Amrita Medical Centre,,,ChIJ5UJtB_5CXz4R3-7SOiK30fg,Dubai,Medical Center,Emirates Islamic Bank - شارع القدس - Al Hudaiba - Dubai - United Arab Emirates,,+971 4 346 4180,4.8,9,https://www.google.com/maps/search/?api=1&query=Amrita%20Medical%20Centre&query_place_id=ChIJ5UJtB_5CXz4R3-7SOiK30fg,1,,apify_google_maps_run-dubai-g4,2026-09-07T11:22:19.433Z
AMZ Consultants,amzconsultants.ae,https://www.amzconsultants.ae/,ChIJyzWYxzVDXz4Rta7jxWTYpiM,Dubai,Accounting firm,Dubai Real Estate - Building - Office 213 Al Mina St - Madinat Dubai Al Melaheyah - Al Mina - Dubai - United Arab Emirates,,+971 4 386 6777,5.0,2,https://www.google.com/maps/search/?api=1&query=AMZ%20Consultants&query_place_id=ChIJyzWYxzVDXz4Rta7jxWTYpiM,1,,apify_google_maps_run-dubai-g3,2026-09-07T11:20:54.868Z
Anytime Dental,anytimedental.ae,https://www.anytimedental.ae/,ChIJhY4SraRdXz4Rsum5BCPX6J0,Dubai,Dental clinic,"Unit 835, Al Ghurair Centre - 8F - Al Muraqqabat - Deira - Dubai - United Arab Emirates",,+971 55 791 6602,4.7,650,https://www.google.com/maps/search/?api=1&query=Anytime%20Dental&query_place_id=ChIJhY4SraRdXz4Rsum5BCPX6J0,1,,apify_google_maps_run-dubai-g4,2026-09-07T11:22:18.007Z
Apple Al Maryah Island,apple.com,https://www.apple.com/ae/retail/almaryahisland?cid=aos-ae-seo-maps,ChIJ60hFDtxnXj4R3DZbPbcr1cw,Abu Dhabi,Electronics store,The Galleria - Al Maryah Island - MI1 - Abu Dhabi - United Arab Emirates,,+971 800 04440521,4.0,700,https://www.google.com/maps/search/?api=1&query=Apple%20Al%20Maryah%20Island&query_place_id=ChIJ60hFDtxnXj4R3DZbPbcr1cw,1,,apify_google_maps_run-abudhabi-g4,2026-09-07T11:24:18.121Z
Arabian Construction Company,accgroup.com,https://accgroup.com/,ChIJA1CFQ7xnXj4RNof1hnY2wUk,Abu Dhabi,Corporate office,"Al Reem Island, Sky Tower Floors 29 & 30 P.O. 2113 - Abu Dhabi - United Arab Emirates",,+971 2 644 5400,4.1,81,https://www.google.com/maps/search/?api=1&query=Arabian%20Construction%20Company&query_place_id=ChIJA1CFQ7xnXj4RNof1hnY2wUk,1,,apify_google_maps_run-abudhabi-g3,2026-09-07T11:21:32.237Z
Arabian Construction Company,,,ChIJVypJB-VCXz4RJJT0M0cWbp8,Dubai,Construction company,"2nd December Street, Jumeirah Terrace Building, 2nd Floor P.O. 55633 - Dubai - United Arab Emirates",,+971 4 345 5534,4.7,7,https://www.google.com/maps/search/?api=1&query=Arabian%20Construction%20Company&query_place_id=ChIJVypJB-VCXz4RJJT0M0cWbp8,1,,apify_google_maps_run-dubai-g3,2026-09-07T11:20:54.703Z
Aramex Khalidiya Outlet,aramex.com,https://www.aramex.com/,ChIJGZDGJ8ZnXj4RmBsDXLRen_E,Abu Dhabi,Logistics service,Khalidiya Mall - Ground Floor - Mubarak Bin Mohammed St - in front of LULU Hypermarket - Al Khalidiyah - W9 - Abu Dhabi - United Arab Emirates,,+971 600 544000,4.4,101,https://www.google.com/maps/search/?api=1&query=Aramex%20Khalidiya%20Outlet&query_place_id=ChIJGZDGJ8ZnXj4RmBsDXLRen_E,1,already_in_registry_domain_match,apify_google_maps_run-abudhabi-g3,2026-09-07T11:21:31.988Z
ARC Decore & Contracting,arcdecore.com,https://arcdecore.com/,ChIJSer58wFHXj4RK6S_wjjbCEc,Abu Dhabi,Interior designer,"6th Floor, Mazyad Tower, Mussaffah - Mohamed Bin Zayed City - Abu Dhabi - United Arab Emirates",,+971 50 374 1064,4.9,20,https://www.google.com/maps/search/?api=1&query=ARC%20Decore%20%26%20Contracting&query_place_id=ChIJSer58wFHXj4RK6S_wjjbCEc,1,,apify_google_maps_run-abudhabi-g1,2026-09-07T11:26:51.338Z
Arif & Bintoak Building,artoak.com,http://www.artoak.com/,ChIJHfMB9dBCXz4RKhIdupAGmq4,Dubai,Architect,Zaa'beel St - Al Karama - Dubai - United Arab Emirates,,+971 4 337 2888,4.4,146,https://www.google.com/maps/search/?api=1&query=Arif%20%26%20Bintoak%20Building&query_place_id=ChIJHfMB9dBCXz4RKhIdupAGmq4,1,,apify_google_maps_run-dubai-g1,2026-09-07T11:25:47.624Z
Arkiplan Consulting Architects and Engineers,arkiplan-me.com,http://www.arkiplan-me.com/,ChIJJ9vaQPNcXz4RQlnG4Uuegjs,Dubai,Architecture firm,Latifa Tower - Trade Center First - Centre 1 - Dubai - United Arab Emirates,,+971 4 397 3553,4.2,53,https://www.google.com/maps/search/?api=1&query=Arkiplan%20Consulting%20Architects%20and%20Engineers&query_place_id=ChIJJ9vaQPNcXz4RQlnG4Uuegjs,1,,apify_google_maps_run-dubai-g1,2026-09-07T11:25:56.120Z
Arqamatrix,,,ChIJ7wrKy7BBzUsR0QEX2Y2NgIk,Dubai,Accounting firm,"Building, Block C, 3rd Floor - 2nd December St - Al Hudaiba - Al Mina - Dubai - United Arab Emirates",,+971 50 133 4540,,,https://www.google.com/maps/search/?api=1&query=Arqamatrix&query_place_id=ChIJ7wrKy7BBzUsR0QEX2Y2NgIk,1,,apify_google_maps_run-dubai-g3,2026-09-07T11:20:54.870Z
𝐀𝐫𝐭 𝐃𝐞𝐜𝐨 𝐄𝐧𝐠𝐢𝐧𝐞𝐞𝐫𝐢𝐧𝐠 𝐂𝐨𝐧𝐬𝐮𝐥𝐭𝐚𝐧𝐭,artdecoeng.com,http://www.artdecoeng.com/,ChIJ0f4j-8pHXj4Rn55Tt6S18tA,Abu Dhabi,Engineering consultant,شارع غمري - Mohamed Bin Zayed City - ME9 - Abu Dhabi - United Arab Emirates,,+971 2 552 6737,4.8,9,https://www.google.com/maps/search/?api=1&query=%F0%9D%90%80%F0%9D%90%AB%F0%9D%90%AD%20%F0%9D%90%83%F0%9D%90%9E%F0%9D%90%9C%F0%9D%90%A8%20%F0%9D%90%84%F0%9D%90%A7%F0%9D%90%A0%F0%9D%90%A2%F0%9D%90%A7%F0%9D%90%9E%F0%9D%90%9E%F0%9D%90%AB%F0%9D%90%A2%F0%9D%90%A7%F0%9D%90%A0%20%F0%9D%90%82%F0%9D%90%A8%F0%9D%90%A7%F0%9D%90%AC%F0%9D%90%AE%F0%9D%90%A5%F0%9D%90%AD%F0%9D%90%9A%F0%9D%90%A7%F0%9D%90%AD&query_place_id=ChIJ0f4j-8pHXj4Rn55Tt6S18tA,1,,apify_google_maps_run-abudhabi-g1,2026-09-07T11:26:41.737Z
Art Line Interiors FitOut,,,ChIJMbwOf9AG3I4Rq0aKh6efSD0,Abu Dhabi,Interior Decorator,Mazyad Mall - Mohamed Bin Zayed City - Z9 01 - Abu Dhabi - United Arab Emirates,,,5.0,1,https://www.google.com/maps/search/?api=1&query=Art%20Line%20Interiors%20FitOut&query_place_id=ChIJMbwOf9AG3I4Rq0aKh6efSD0,1,,apify_google_maps_run-abudhabi-g1,2026-09-07T11:26:48.004Z
ARTEC - Architectural & Engineering Consultants,artecint.com,http://www.artecint.com/,ChIJxxgnYABDXz4RgCznpdcV0ao,Dubai,Architectural designer,67QC+Q93 - 2nd December St - Jumeirah - Jumeira First - Dubai - United Arab Emirates,,+971 4 221 6460,4.5,4,https://www.google.com/maps/search/?api=1&query=ARTEC%20-%20Architectural%20%26%20Engineering%20Consultants&query_place_id=ChIJxxgnYABDXz4RgCznpdcV0ao,1,,apify_google_maps_run-dubai-g1,2026-09-07T11:25:38.728Z
Artificial Intelligence Technologies,ai-tech.ai,http://ai-tech.ai/,ChIJtUjcr9JDXz4RwFSNNEFS1wI,Dubai,Audio visual equipment supplier,DREC Building - 311 Al Mina St - Jumeirah - Al Mina - Dubai - United Arab Emirates,,+971 4 299 0544,4.9,23,https://www.google.com/maps/search/?api=1&query=Artificial%20Intelligence%20Technologies&query_place_id=ChIJtUjcr9JDXz4RwFSNNEFS1wI,1,,apify_google_maps_run-dubai-g4,2026-09-07T11:22:12.990Z
ASAS Engineering &Projects Management Consultancy,asasengg.ae,https://www.asasengg.ae/,ChIJlfu_XkRHXj4RDOBd8afQ310,Abu Dhabi,Building consultant,شرق 9 - خلف السفير مول - Mohamed Bin Zayed City - Mussafah Community - Abu Dhabi - United Arab Emirates,,+971 55 410 5649,5.0,4,https://www.google.com/maps/search/?api=1&query=ASAS%20Engineering%20%26Projects%20Management%20Consultancy&query_place_id=ChIJlfu_XkRHXj4RDOBd8afQ310,1,,apify_google_maps_run-abudhabi-g1,2026-09-07T11:26:41.737Z
Asian Cargo,asiancargo.ae,https://www.asiancargo.ae/,ChIJ9WNOEnRpXj4Rcn_2rmAs-a4,Abu Dhabi,Freight forwarding service,30 Qal'at 'Arad Street - Al Danah - Zone 1 - Abu Dhabi - United Arab Emirates,,+971 2 621 1339,4.4,160,https://www.google.com/maps/search/?api=1&query=Asian%20Cargo&query_place_id=ChIJ9WNOEnRpXj4Rcn_2rmAs-a4,1,,apify_google_maps_run-abudhabi-g3,2026-09-07T11:21:31.988Z
Aspire Green Garden Desiging & Works LLC,aspiregroupae.com,http://www.aspiregroupae.com/,ChIJLWKF-udBXj4RuYToKWk0NeU,Abu Dhabi,Landscape designer,Mazyad Mall - Abu Dhabi - United Arab Emirates,,+971 58 608 0000,3.0,2,https://www.google.com/maps/search/?api=1&query=Aspire%20Green%20Garden%20Desiging%20%26%20Works%20LLC&query_place_id=ChIJLWKF-udBXj4RuYToKWk0NeU,1,,apify_google_maps_run-abudhabi-g1,2026-09-07T11:26:41.193Z
Assist Plus,assistplus.ae,https://www.assistplus.ae/,ChIJT0FT4M1pXj4RCsd8IxSAjQQ,Abu Dhabi,Certified public accountant,C26 - Khalifa Park - ʻAmmar Bin Yasir St - Al Muntazah - Zone 1 - Abu Dhabi - United Arab Emirates,,+971 2 641 6751,4.8,110,https://www.google.com/maps/search/?api=1&query=Assist%20Plus&query_place_id=ChIJT0FT4M1pXj4RCsd8IxSAjQQ,1,,apify_google_maps_run-abudhabi-g3,2026-09-07T11:21:40.319Z
Astraco Construction LLC,astracoconstruction.com,https://www.astracoconstruction.com/,ChIJf1DYBkNmXj4Rez6iN4rlrXc,Abu Dhabi,Construction company,Baniyas Najda Street - Abu Dhabi - United Arab Emirates,,+971 2 634 3433,4.8,13,https://www.google.com/maps/search/?api=1&query=Astraco%20Construction%20LLC&query_place_id=ChIJf1DYBkNmXj4Rez6iN4rlrXc,1,,apify_google_maps_run-abudhabi-g3,2026-09-07T11:21:31.443Z
Aswar Engineering And General Contracting Co. W.L.L.,aswar.com,http://www.aswar.com/,ChIJKUiuUwNBXj4RwA_M5qLF9OY,Abu Dhabi,Construction company,Prestige Tower 17 - 15th Floor - Mohamed Bin Zayed City - ME2 - Abu Dhabi - United Arab Emirates,,+971 2 555 0777,4.3,48,https://www.google.com/maps/search/?api=1&query=Aswar%20Engineering%20And%20General%20Contracting%20Co.%20W.L.L.&query_place_id=ChIJKUiuUwNBXj4RwA_M5qLF9OY,1,,apify_google_maps_run-abudhabi-g1,2026-09-07T11:26:41.193Z
Avant Garde Logistics LLC,avantgardelogistics.com,http://www.avantgardelogistics.com/,ChIJJdumzAxDXz4RZSbS0coO15U,Dubai,Logistics service,"Aghaadir Building - Office #206, 2nd Floor - 37 Al Mankhool Rd - Al Raffa - Dubai - United Arab Emirates",,+971 4 355 7076,4.6,21,https://www.google.com/maps/search/?api=1&query=Avant%20Garde%20Logistics%20LLC&query_place_id=ChIJJdumzAxDXz4RZSbS0coO15U,1,,apify_google_maps_run-dubai-g3,2026-09-07T11:20:59.150Z
